,container_type,source,bib,filled,gsrank,pub_url,author_id,num_citations,url_scholarbib,url_add_sclib,citedby_url,url_related_articles,eprint_url
918,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Bulletin Archéologique. Céramique', 'author': ['JJ Maffre', 'V Bellelli', 'P Dupont', 'D Fontannaz', 'D Frère'], 'pub_year': '2008', 'venue': 'RÉG', 'abstract': ""rés. en fr., p. 75-76) le mot céramique au sens large et parle surtout des terres cuites, mais elle donne aussi des rensei- gnements sur l'existence d'ateliers polyvalents où l'on fabriquait à la fois des vases, des figurines et parfois même des objets de bronze, en général extra""}",False,919,https://www.academia.edu/download/56667603/reg_0035-2039_2013_num_126_1_8121.pdf,"['', '', '', '', '']",1,/scholar?q=info:Nv80htC5joYJ:scholar.google.com/&output=cite&scirp=918&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D910%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Nv80htC5joYJ&ei=IDzGYNKJLIWVy9YPo6OPmAM","/scholar?cites=9695891353031212854&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Nv80htC5joYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.academia.edu/download/56667603/reg_0035-2039_2013_num_126_1_8121.pdf
919,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Prof. AMOUZOU Essè Aziagbédé Expert Consultant', 'author': ['SDELE DES JEUNES', 'AU TOGO'], 'pub_year': '2012', 'venue': 'NA', 'abstract': ""21 1.5.1.1. Phase préparatoire 21 1.5.1.2. Phase de collecte des données 21 1.5.1.3. Élaboration du rapport et restitution des résultats de l'étude 21 1.5.2. Démarche méthodologique 21 1.5.2.1. Echantillonnage 22 1.5.2.2. Techniques de collecte des données 23""}",False,920,http://knowledge-uclga.org/IMG/pdf/etudediagnostiquedereferencesurlasituationdelemploidesjeunesautogo.pdf,"['', '']",0,/scholar?q=info:ZqDXMwXlqLQJ:scholar.google.com/&output=cite&scirp=919&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D910%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=ZqDXMwXlqLQJ&ei=IDzGYNKJLIWVy9YPo6OPmAM",,"/scholar?q=related:ZqDXMwXlqLQJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://knowledge-uclga.org/IMG/pdf/etudediagnostiquedereferencesurlasituationdelemploidesjeunesautogo.pdf
920,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Water from the rock: Black resistance in a revolutionary age', 'author': ['SR Frey'], 'pub_year': '2020', 'venue': 'NA', 'abstract': 'Page 1. WATER FROM THE ROCK Page 2. Page 3. WATER FROM THE ROCK BLACK RESISTANCE IN A REVOLUTIONARY AGE Sylvia R. Frey PRINCE TO N UNIVERSITY PRESS PRINCE TO N, NEWJ ERS EY Page 4. COPYRIGHT'}",False,921,https://books.google.com/books?hl=en&lr=&id=UF3sDwAAQBAJ&oi=fnd&pg=PP11&dq=benin+bronzes+restitution&ots=qC7lSPT8yH&sig=CX0Z6b4hOkYpAYASTgYpLt-OXL4,[''],523,/scholar?q=info:Vx30KpF2BuYJ:scholar.google.com/&output=cite&scirp=920&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Vx30KpF2BuYJ&ei=IjzGYJaTI6vFsQK9mZWYBA","/scholar?cites=16575065844446666071&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Vx30KpF2BuYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
921,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Anatole France en pantoufles', 'author': ['A France', 'JJ Brousson'], 'pub_year': '1924', 'venue': 'NA'}",False,922,,"['', '']",7,/scholar?q=info:14Bni8l12yAJ:scholar.google.com/&output=cite&scirp=921&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=14Bni8l12yAJ&ei=IjzGYJaTI6vFsQK9mZWYBA","/scholar?cites=2367615537601020119&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:14Bni8l12yAJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
922,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Parcours identitaires de trois jeunes Burkinabès: de la rue au cirque social', 'author': ['MÈ Plante'], 'pub_year': '2011', 'venue': 'NA', 'abstract': 'LISTE DES FIGURES Figure Page 1.1 Bull-Leaping in Bronze Age Crete 6 1.2 Divertissement dans la Rome Antique 8  Page 16. 6 Figure 1.1 Bull-Leaping in Bronze Age Crete 2 Au temps de la Rome Antique, le mot « cirque» était utilisé lors de jeux pour faire plaisir au peuple'}",False,923,https://archipel.uqam.ca/4390/1/M12033.pdf,[''],0,/scholar?q=info:SiCxFjvaCFQJ:scholar.google.com/&output=cite&scirp=922&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=SiCxFjvaCFQJ&ei=IjzGYJaTI6vFsQK9mZWYBA",,"/scholar?q=related:SiCxFjvaCFQJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://archipel.uqam.ca/4390/1/M12033.pdf
923,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Le Ghana', 'author': ['P Puy-Denis'], 'pub_year': '1994', 'venue': 'NA', 'abstract': ""Sans vouloir se lancer dans une polémique, il est bon ici de souligner combien, de manière générale, la restitution officielle de l'histoire des peuples est à considérer avec prudence  On dit que l'Afrique occidentale n'aurait pas connu l'étape de l'âge du bronze""}",False,924,https://books.google.com/books?hl=en&lr=&id=DwgVkep9STAC&oi=fnd&pg=PA7&dq=benin+bronzes+restitution&ots=swK1NYcHyt&sig=I2ukphbdmp2_Ll9llopQBGq-lyo,[''],5,/scholar?q=info:lBXhzDzb8eUJ:scholar.google.com/&output=cite&scirp=923&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=lBXhzDzb8eUJ&ei=IjzGYJaTI6vFsQK9mZWYBA","/scholar?cites=16569265558254589332&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:lBXhzDzb8eUJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
924,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""DU CHILI AU MUSÉE D'ETHNOGRAPHIE DE GENÈVE"", 'author': ['GAC BAETTIG'], 'pub_year': '2007', 'venue': 'NA', 'abstract': ""préhistoire régionale. Entre 1948 et 1952, il étudie les monuments mégalithiques de la Suisse, fouille des stations moustériennes en Haute-Savoie, ainsi que des gisements de l'âge de Bronze, au pied du Salève, côté français. Ses""}",False,925,http://www.la-alpujarra.org/castaras/pdf/Memoire.GCB.pdf,[''],0,/scholar?q=info:dgsdi9YVnKsJ:scholar.google.com/&output=cite&scirp=924&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=dgsdi9YVnKsJ&ei=IjzGYJaTI6vFsQK9mZWYBA",,"/scholar?q=related:dgsdi9YVnKsJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://www.la-alpujarra.org/castaras/pdf/Memoire.GCB.pdf
925,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Life of Columbus', 'author': ['A Helps'], 'pub_year': '2005', 'venue': 'NA', 'abstract': 'this his- tory, he turned aside at intervals to the subjects nearest to bis heart, and wrote Companions of my Solitude, which con- tains some of his deepest thoughts on certain social evils, and Realmah, an account of an imaginary community of lake-dwellers in the Bronze Age'}",False,926,https://books.google.com/books?hl=en&lr=&id=zdsTMedZ248C&oi=fnd&pg=PA7&dq=benin+bronzes+restitution&ots=TJbQo1eIey&sig=rf5nb3IDX7zxDGQ9WuCmDDJ3IZM,[''],4,/scholar?q=info:kl9Mp84tlAkJ:scholar.google.com/&output=cite&scirp=925&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=kl9Mp84tlAkJ&ei=IjzGYJaTI6vFsQK9mZWYBA","/scholar?cites=690227008487841682&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:kl9Mp84tlAkJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://www.gutenberg.org/files/15336/15336-pdf.pdf
926,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Religion et piété au défi de la guerre de Trente Ans', 'author': ['B Forclaz'], 'pub_year': '2019', 'venue': 'NA'}",False,927,,[''],8,/scholar?q=info:4PuXJf6YDigJ:scholar.google.com/&output=cite&scirp=926&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=4PuXJf6YDigJ&ei=IjzGYJaTI6vFsQK9mZWYBA","/scholar?cites=2886412628510899168&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:4PuXJf6YDigJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
927,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Maas, Norbert Maria Hubert (Literarhistoriker', 'author': ['PJ Maas'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': '1. Arbach, Mounir: Un lion en bronze avec un nouveau synchronisme minéo-qatabānite. 21. Audouin, Rémy: Une ""Vénus"" stéatopyge au Metropolitan Museum de New-York  135. Darles, Christian: Hypothèses de restitution du dispositif d\'entrée du Palais royal de Šabwa. 151'}",False,928,https://www.degruyter.com/document/doi/10.1515/9783110312287.416/html,[''],0,/scholar?q=info:AT9MCXkw2uYJ:scholar.google.com/&output=cite&scirp=927&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=AT9MCXkw2uYJ&ei=IjzGYJaTI6vFsQK9mZWYBA",,,
928,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Histoire De Tous Les Cardinaux François De Naissance: Ou Qui Ont Esté Promeus Au Cardinalat Par L'Expresse Recommandation De Nos Roys...: Enrichie …"", 'author': ['F Du Chesne'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': ""ait éleué quelques ſtatuës ſur yn pied d'eſtail à leur honneur, ou quelques ſuperbes Monumens leur gloire, ou qu'ils ayenreftéſimplement graués ſur leurs tombes aprés leur mort, ou erigés ſur quelques beaux Mauſo- lées, ſoit en marbre, en cuivre, ou en bronze, ou repreſentez""}",False,929,https://books.google.com/books?hl=en&lr=&id=QfVVAAAAcAAJ&oi=fnd&pg=PA1&dq=benin+bronzes+restitution&ots=SbXRJ3olAB&sig=t8h3OwJgNxdS_-P2VOiJdvPrnHs,[''],0,/scholar?q=info:ImJk7JcvRcIJ:scholar.google.com/&output=cite&scirp=928&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=ImJk7JcvRcIJ&ei=IjzGYJaTI6vFsQK9mZWYBA",,,https://books.google.com/books?hl=en&lr=&id=QfVVAAAAcAAJ&oi=fnd&pg=PA1&dq=benin+bronzes+restitution&ots=SbXRJ3olAB&sig=t8h3OwJgNxdS_-P2VOiJdvPrnHs
929,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Ainay-le-Chateau en Bourbonnais: histoire de la ville et de la Chatellenie, des origines a nos jours', 'author': ['H de Laguérenne'], 'pub_year': '1912', 'venue': 'NA'}",False,930,,[''],0,/scholar?q=info:9iQC0Pc3AGAJ:scholar.google.com/&output=cite&scirp=929&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D920%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=9iQC0Pc3AGAJ&ei=IjzGYJaTI6vFsQK9mZWYBA",,,
930,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'De la philosophie et des philosophes en Afrique noire', 'author': ['M Diagne'], 'pub_year': '2006', 'venue': 'NA', 'abstract': 'Page 1. Mamoussé Diagne De la philosophie et des philosophes en Afrique noire Préface de Paulin J. Hountondji IFAN - KARTHALA Page 2. Page 3. DE LA PHILOSOPHIE ET DES PHILOSOPHES EN AFRIQUE NOIRE Thls One TRNC-WU5-2E6U Page 4'}",False,931,https://books.google.com/books?hl=en&lr=&id=BW9M9UkFIjcC&oi=fnd&pg=PA5&dq=benin+bronzes+restitution&ots=tZwfbwNZ7Y&sig=UYz49XCRlHrAVfzLZeVco88tN2U,[''],26,/scholar?q=info:zLYSWCOTPKoJ:scholar.google.com/&output=cite&scirp=930&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=zLYSWCOTPKoJ&ei=JDzGYOW5OILgmQH7uLH4AQ","/scholar?cites=12266841265061148364&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:zLYSWCOTPKoJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
931,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Vivre ensemble, vivre avec les autres: conflits et résolution de conflits à travers les âges', 'author': ['S Martens', 'M De Waele'], 'pub_year': '2012', 'venue': 'NA', 'abstract': ""Achille ». Le dieu Héphaïstos forgeant pour le héros un bouclier de bronze, conçut l'idée de le décorer de sculptures parmi lesquelles une scène de juge- ment dans une cité déchirée en deux clans opposés après un meurtre10""}",False,932,https://books.google.com/books?hl=en&lr=&id=flZYpDqRqIYC&oi=fnd&pg=PP1&dq=benin+bronzes+restitution&ots=Zkhaoqy1y-&sig=6OGSqng2UUdJ5guywfr-A6duDrY,"['', 'cU03-OIAAAAJ']",2,/scholar?q=info:zIq9B8FhDZ8J:scholar.google.com/&output=cite&scirp=931&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=zIq9B8FhDZ8J&ei=JDzGYOW5OILgmQH7uLH4AQ","/scholar?cites=11460924108414225100&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:zIq9B8FhDZ8J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
932,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'La France en Afrique', 'author': ['JP Gourévitch'], 'pub_year': '2011', 'venue': 'NA'}",False,933,,[''],31,/scholar?q=info:Xow9aU2fP7kJ:scholar.google.com/&output=cite&scirp=932&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Xow9aU2fP7kJ&ei=JDzGYOW5OILgmQH7uLH4AQ","/scholar?cites=13348562975376378974&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Xow9aU2fP7kJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
933,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'A history of Ngwa people: Social and economic developments in an Igbo clan from the 13th to the 20th centuries.', 'author': ['JN Oriji'], 'pub_year': '1977', 'venue': 'NA', 'abstract': '""Bronze Objects from Ezira, Eastern Nigeria,"" TheWest African Archeological Newsletter, 4 (1966) , p.28.He has noted that in that part of Igboland (Ezira)there was convincing evidence of a  Subsequent ones from the Benin kingdomwere associated with the founding of Onitsha'}",False,934,https://search.proquest.com/openview/294b01fd2df56d621ea5afd6b5112181/1?pq-origsite=gscholar&cbl=18750&diss=y,[''],2,/scholar?q=info:EQoDAxlZwSkJ:scholar.google.com/&output=cite&scirp=933&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=EQoDAxlZwSkJ&ei=JDzGYOW5OILgmQH7uLH4AQ","/scholar?cites=3008783990019787281&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:EQoDAxlZwSkJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
934,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Saint Louis l'Africain"", 'author': ['Y Potin'], 'pub_year': '2003', 'venue': 'Afrique histoire', 'abstract': ""croisades. Ceci permettrait, dans l'idéal, de tracer les contours d'un Saint Louis africain, en le saisissant de l'extérieur, comme un empereur du Mali du xiii e siècle ou un roi du Bénin du xiv e siècle. Les origines de l'enquête. 2""}",False,935,https://www.cairn.info/revue-afrique-et-histoire-2003-1-page-23.htm,[''],9,/scholar?q=info:Fj-CaeJSyJQJ:scholar.google.com/&output=cite&scirp=934&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Fj-CaeJSyJQJ&ei=JDzGYOW5OILgmQH7uLH4AQ","/scholar?cites=10720910045341695766&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:Fj-CaeJSyJQJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.cairn.info/revue-afrique-et-histoire-2003-1-page-23.htm
935,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Fantastic literature and historical discourse in the French Romantic period', 'author': ['JR Lytle'], 'pub_year': '2007', 'venue': 'NA', 'abstract': 'Investigation of interpretative options. The narrator of the tale is a Parisian archaeologist recollecting a visit to the village of Ille in the southern province of Roussillon, where an antiquarian colleague who has recently unearthed a superb bronze statue of Venus hosts him'}",False,936,https://search.proquest.com/openview/1d82369de7a1e343adcf8d1d296ac21e/1?pq-origsite=gscholar&cbl=18750&diss=y,[''],0,/scholar?q=info:-AYlNE7_kGEJ:scholar.google.com/&output=cite&scirp=935&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=-AYlNE7_kGEJ&ei=JDzGYOW5OILgmQH7uLH4AQ",,"/scholar?q=related:-AYlNE7_kGEJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
936,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Les guerres de religion (1559-1629)', 'author': ['N Le Roux'], 'pub_year': '2015', 'venue': 'NA'}",False,937,,[''],46,/scholar?q=info:vZ4Oo_DS7mYJ:scholar.google.com/&output=cite&scirp=936&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=vZ4Oo_DS7mYJ&ei=JDzGYOW5OILgmQH7uLH4AQ","/scholar?cites=7417097567295413949&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:vZ4Oo_DS7mYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
937,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Les littoraux: impact des aménagements sur leur évolution', 'author': ['R Paskoff'], 'pub_year': '2010', 'venue': 'NA'}",False,938,,[''],384,/scholar?q=info:dFhQMmbe9SAJ:scholar.google.com/&output=cite&scirp=937&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=dFhQMmbe9SAJ&ei=JDzGYOW5OILgmQH7uLH4AQ","/scholar?cites=2375048909019961460&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:dFhQMmbe9SAJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
938,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'OSGOODE HALL LAW SCHOOL', 'author': ['S PLAN'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': 'GRADUATING CLASS OF 2016 DEGREE 2015 2016 JD 281 281 JD/MBA 16 16 JD/MES 4 3 JD/MA 1 - JD/BCL 3 5 Gold Medal Michael Lee Andrisani Silver Medal Zachary Jordan Levine Bronze Medal Davina Annie Finn'}",False,939,https://digitalcommons.osgoode.yorku.ca/cgi/viewcontent.cgi?article=1014&context=annual_reports,[''],0,/scholar?q=info:FKcB-M8U1dsJ:scholar.google.com/&output=cite&scirp=938&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=FKcB-M8U1dsJ&ei=JDzGYOW5OILgmQH7uLH4AQ",,"/scholar?q=related:FKcB-M8U1dsJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://digitalcommons.osgoode.yorku.ca/cgi/viewcontent.cgi?article=1014&context=annual_reports
939,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'GALERIE ART PREMIER AFRICAIN GALERIE ART PRIMITIF AFRICAIN AFRICAN ART GALLERY', 'author': ['M de Vlaminck'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': ""Nerd African Art; Les Maîtres de Buli; Le Bwame du Léopard des Babembe (Kivu-Congo); Oba du Benin; PARIS Tribal; Les Maîtres de Buli; maître de Bouaflé. Tous les objets; GALERIE D'ART PRIMITIF / AFRICAN ART GALLERY;""}",False,940,http://www.african-paris.com/index.php?pagination=34&recherche=,[''],0,/scholar?q=info:58Bv77IrlMQJ:scholar.google.com/&output=cite&scirp=939&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D930%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=58Bv77IrlMQJ&ei=JDzGYOW5OILgmQH7uLH4AQ",,"/scholar?q=related:58Bv77IrlMQJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://www.african-paris.com/index.php?pagination=34&recherche=
940,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The sexual relations of mankind', 'author': ['P Mantegazza'], 'pub_year': '2001', 'venue': 'NA', 'abstract': 'His monuments are not of marble or forgotten bronze; in many lands and languages, men and women still seek his counsel, for in the printed page there breathes the vital spirit of Paolo Mantegazza. Victor Robinson Page 17'}",False,941,https://books.google.com/books?hl=en&lr=&id=HsikE1ChMzkC&oi=fnd&pg=PR3&dq=benin+bronzes+restitution&ots=usYfft-bOK&sig=4Z9XpBbj_wRtPMLkHCsjk8bTQzc,[''],58,/scholar?q=info:gXzKlO39AbkJ:scholar.google.com/&output=cite&scirp=940&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D940%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=gXzKlO39AbkJ&ei=JzzGYPvPK8eTy9YP6J-NgAE","/scholar?cites=13331215568838753409&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:gXzKlO39AbkJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
941,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Connecting Histories: Recontextualising the West African Collections at the Manchester Museum', 'author': ['EK Poulter'], 'pub_year': '2008', 'venue': 'NA', 'abstract': ""by the objects which have been categorised as 'West African' by the Manchester Museum, according to the current names used globally for these regions are: Nigeria, Niger, Ghana (former Gold Coast), Gambia, Senegal, Sierra Leone, Liberia, Benin Republic (formerly known""}",False,942,https://search.proquest.com/openview/2bebd26762ec3389ae87bd70eb8126de/1?pq-origsite=gscholar&cbl=2026366&diss=y,[''],2,/scholar?q=info:GL1gRzV_hBAJ:scholar.google.com/&output=cite&scirp=941&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D940%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=GL1gRzV_hBAJ&ei=JzzGYPvPK8eTy9YP6J-NgAE","/scholar?cites=1190216068340170008&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:GL1gRzV_hBAJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
942,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'DEPARTEMENT ECONOMIE', 'author': ['DESP LE SYSTEME'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': ""En outre, c'est un prélèvement pécuniaire du fait que cela doit être en argent c'est-à-dire en numéraire et non en nature. Aussi, est-il effectué à titre définitif car l'impôt payé ne fera jamais l'objet d'une restitution sauf en cas d'erreur d'imposition, ce qui est rarement le cas""}",False,943,http://biblio.univ-antananarivo.mg/pdfs/randriasolofoDimbiniainaH_ECO_M1_12.pdf,[''],0,/scholar?q=info:Ep8bSS_se8kJ:scholar.google.com/&output=cite&scirp=942&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D940%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Ep8bSS_se8kJ&ei=JzzGYPvPK8eTy9YP6J-NgAE",,,http://biblio.univ-antananarivo.mg/pdfs/randriasolofoDimbiniainaH_ECO_M1_12.pdf
