,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
489,i medah,1,medah,"GreaterAfrican,Africans",0.0007337602,0.003610899,0.017407447,0.28194377,0.257994,0.18933684,0.0027104865,0.17119306,0.016387986,0.0074759703,0.008551219,0.015222984,0.027431533,African
477,hj missihoun,1,missihoun,"GreaterAfrican,Muslim",0.026533794,0.0024179497,0.0070236316,0.369609,0.4360646,0.054583296,0.030058205,0.0059474325,0.053419676,0.005153938,0.0052359398,0.0021957506,0.0017568073,African
478,hl bordier,1,bordier,"GreaterEuropean,WestEuropean,French",0.0017937993,5.56861e-05,0.003973167,0.0032925284,0.0004826095,0.07763007,0.0016907607,0.0049958876,0.8906086,0.0025067998,0.005568733,0.006709875,0.00069150765,Non-African
479,hm makinster,1,makinster,"GreaterEuropean,British",0.010034274,0.004261939,0.03790048,0.01790189,0.00395012,0.5468364,0.043640867,0.15413801,0.058617875,0.050246947,0.023337407,0.02615549,0.022978365,Non-African
480,ho ukwuaba,1,ukwuaba,"GreaterAfrican,Africans",0.00026296033,0.00030327326,0.002092409,0.8108711,0.0014860492,0.09198868,0.022938687,0.011304247,0.012608298,0.014434009,0.022687621,0.008990058,3.254336e-05,African
481,hp francfort,1,francfort,"GreaterEuropean,British",0.008035629,0.008435728,0.007944939,0.0030311241,0.001171187,0.8663492,0.0012253987,0.008190196,0.049875043,0.0048263487,0.031419177,0.006080412,0.003415543,Non-African
482,hr cohen,1,cohen,"GreaterEuropean,Jewish",0.004059386,0.00081830134,0.001078277,0.004908072,0.014195232,0.05880776,0.008702151,0.87006986,0.021187628,0.006380244,0.003977694,0.0036498762,0.0021655923,Non-African
483,hs jones,1,jones,"GreaterEuropean,British",0.0016373625,0.0009776658,0.005729989,0.002444695,0.0024200797,0.9340544,0.0015574737,0.02219219,0.013045667,0.0010225876,0.008094664,0.003437482,0.0033858141,Non-African
484,i cisse,1,cisse,"GreaterAfrican,Africans",0.0010244612,0.0027383917,0.00052988424,0.8155401,0.00021379185,0.05256251,0.0023041335,0.004199894,0.08292279,0.010571364,0.008252002,0.01839066,0.0007499269,African
485,i kala-lobe,1,kala-lobe,"GreaterAfrican,Africans",0.001100934,2.2764418e-05,0.00039366225,0.4783663,0.0013117257,0.19253606,0.047740124,0.18592523,0.05641683,0.0072137355,0.013479429,0.010790034,0.004703215,African
486,i legally,1,legally,"GreaterEuropean,WestEuropean,French",0.001584843,0.0011809991,0.0018618498,0.0039205756,0.014295072,0.35536546,0.009321894,0.023729118,0.46497157,0.009308281,0.051943313,0.05008516,0.012431808,Non-African
487,i liebenberg,1,liebenberg,"GreaterEuropean,Jewish",0.004999178,0.0011401222,9.298474e-05,0.00025973225,0.00087104307,0.073301405,0.035361394,0.7580586,0.037870463,0.069784164,0.0057200203,0.0035737734,0.008967239,Non-African
488,i lindsay,1,lindsay,"GreaterEuropean,British",0.0012810549,0.0038471236,0.0021095993,0.017884428,0.0018867182,0.8806137,0.001749142,0.020743387,0.03654774,0.0018621293,0.01014092,0.008252871,0.013081223,Non-African
490,i mensah,1,mensah,"GreaterAfrican,Africans",0.0012017153,0.0023767508,0.052998226,0.57095003,0.072259486,0.15352209,0.00031828452,0.07525356,0.007395702,0.003374573,0.00629594,0.03937169,0.014681956,African
503,ip nikel,1,nikel,"GreaterEuropean,Jewish",0.004830628,0.008491121,0.011962814,0.055592015,0.078498036,0.26634258,0.047822535,0.37513313,0.027456705,0.010158422,0.064250596,0.009907784,0.03955359,Non-African
71,a simon,1,simon,"GreaterEuropean,Jewish",0.008294492,0.00921184,0.008656936,0.043448858,0.00925491,0.07867602,0.030515542,0.39234877,0.36290336,0.0011717626,0.021243783,0.029463653,0.0048101335,Non-African
492,i reed,1,reed,"GreaterEuropean,British",0.0054756245,0.0063696452,0.013103804,0.0024228692,0.032654498,0.8855691,0.002559918,0.020789223,0.010884388,0.0029499873,0.008203737,0.00447886,0.004538383,Non-African
493,i senior,1,senior,"GreaterEuropean,British",0.015249337,0.054289635,0.023421058,0.05611749,0.015859168,0.2251753,0.0565057,0.1670858,0.048722334,0.020683737,0.2140924,0.100086495,0.002711514,Non-African
494,i van kessel,1,van kessel,"GreaterEuropean,WestEuropean,Germanic",0.0007147803,0.0030785725,0.00022869205,0.015418677,0.0011514844,0.053597182,0.0065773646,0.03011561,0.028990086,0.80056834,0.04960555,0.008763144,0.0011905163,Non-African
495,i vivan,1,vivan,"GreaterEuropean,British",0.0011398805,0.0027075375,0.043331925,0.0007106722,0.0024357208,0.5305775,0.0034823588,0.040050603,0.23926447,0.003460463,0.06874948,0.06234372,0.0017457426,Non-African
496,ib de oliveira,1,de oliveira,"GreaterEuropean,WestEuropean,Hispanic",0.0012815484,0.14032999,0.0072413837,0.0032288344,0.0024560469,0.016711634,0.0003918347,0.005723227,0.008170658,0.00038918163,0.8070344,0.0067714723,0.00026988125,Non-African
497,ib mccabe,1,mccabe,"GreaterEuropean,British",0.007196918,0.0031761061,7.774617e-05,0.0028883317,0.0011333734,0.90889555,0.00013120337,0.020126117,0.026354209,0.0025738778,0.015224234,0.011403268,0.00081896916,Non-African
498,idess de sante,1,de sante,"GreaterEuropean,WestEuropean,French",0.0029477715,0.021068903,0.022529272,0.0020333745,0.0018080035,0.09739922,0.001662238,0.022046344,0.3713467,0.002744328,0.27969235,0.17364676,0.0010747819,Non-African
499,ifv joubert-boitat,1,joubert-boitat,"GreaterEuropean,WestEuropean,French",0.00029099066,3.9130584e-05,0.002199721,0.06904846,0.022969022,0.28545055,0.0010229019,0.0034794272,0.5733915,0.010212226,0.01564961,0.015708769,0.00053774624,Non-African
500,imf valente,1,valente,"GreaterEuropean,WestEuropean,Hispanic",0.0045374385,0.0066170525,0.0015029343,0.016611725,0.0008735188,0.116631016,0.012358073,0.018675199,0.12769693,0.018664293,0.4488722,0.22001173,0.006947927,Non-African
501,in le,1,le,"Asian,GreaterEastAsian,EastAsian",0.56451726,0.0035382013,0.0012864696,0.0005590501,0.009210149,0.08059798,0.036163118,0.04243265,0.20491669,0.0144695025,0.009150244,0.01691078,0.01624786,Non-African
502,in masiteng,1,masiteng,"GreaterAfrican,Africans",0.044844776,0.001587689,0.0016443548,0.8009102,0.004868718,0.019365767,0.0025188732,0.0025731653,0.06715895,0.015271885,0.01305564,0.0043031587,0.02189697,African
68,a see,1,see,"GreaterEuropean,British",0.35535398,0.0051978715,0.0067500845,0.0032114864,0.0043530855,0.57790357,0.0014495866,0.0081905825,0.007836114,0.0038054632,0.011164362,0.0113715455,0.0034122854,Non-African
535,j njoku,1,njoku,"GreaterAfrican,Africans",0.0006897098,0.006304302,8.416857e-05,0.9662407,0.00016611427,0.02355637,1.5614645e-05,0.00016824139,0.0018591359,5.659242e-06,0.00068959565,0.00021846202,1.9594336e-06,African
536,j papadopoulos,1,papadopoulos,"GreaterEuropean,EastEuropean",0.0021922195,0.0007516967,0.09486797,0.028647674,0.075016916,0.038243532,0.32862008,0.021669935,0.045054432,0.011560941,0.06506939,0.2856895,0.0026156958,Non-African
580,jm mackenzie,1,mackenzie,"GreaterEuropean,British",0.0011364804,3.7096288e-05,0.0005073664,0.0031056595,3.610828e-05,0.9876282,7.974689e-05,0.00300541,0.00046050397,0.0019782057,0.0013501478,0.0002618568,0.00041317887,Non-African
568,jh edwards,1,edwards,"GreaterEuropean,British",0.004804111,0.0017511095,0.009172257,0.0022057083,0.0028433574,0.92174,0.0013238057,0.013481998,0.021440715,0.0019320517,0.012170693,0.0044558807,0.0026783338,Non-African
60,a rampersad,1,rampersad,"Asian,IndianSubContinent",0.0011572349,0.005259732,0.5611031,0.019855995,0.042631704,0.07530422,0.017914906,0.02763914,0.03060579,0.016180376,0.1647853,0.02912525,0.00843722,Non-African
570,ji okonkwo,1,okonkwo,"GreaterAfrican,Africans",7.4202166e-05,9.406175e-06,8.431456e-06,0.9940585,0.00014603394,0.003582358,8.6755914e-05,0.00015988569,0.0004527894,2.112663e-05,0.0009800508,0.00040197637,1.8563975e-05,African
571,jj amory,1,amory,"GreaterEuropean,WestEuropean,French",0.0048427572,0.01184439,0.016279647,0.018168444,0.013449372,0.33086577,0.042886302,0.07080791,0.33739662,0.004348198,0.06976566,0.07835569,0.0009892419,Non-African
572,jj brousson,1,brousson,"GreaterEuropean,WestEuropean,French",0.0010240918,0.00034998578,0.0003472294,0.0103344275,0.001144248,0.29750374,0.0122251185,0.036840353,0.5451754,0.014283894,0.02312725,0.012349723,0.045294583,Non-African
573,jj maffre,1,maffre,"GreaterEuropean,WestEuropean,French",0.001004318,6.185385e-05,0.023733335,0.032569416,0.0045635584,0.07997592,0.015382977,0.004038291,0.4164617,0.0025656628,0.23179354,0.17321232,0.014637134,Non-African
574,jk gosling,1,gosling,"GreaterEuropean,British",0.0034266238,0.0012808528,0.016591014,0.0032026833,0.0032211926,0.79287446,0.01874092,0.08742092,0.009615833,0.020256327,0.0059571015,0.0017092539,0.035702787,Non-African
575,jkc nduka,1,nduka,"GreaterAfrican,Africans",0.0004507267,0.00039717642,0.0014472575,0.9334017,0.012012096,0.015953816,0.021087898,0.0035786435,0.006315485,0.00077240926,0.0033897397,0.0010433837,0.00014951406,African
576,jl aikenhead,1,aikenhead,"GreaterEuropean,British",0.005782551,0.0023723203,0.0031811495,0.010441097,0.0022498043,0.89041,0.0042390795,0.00923753,0.021923095,0.0017717805,0.04251049,0.0018819344,0.0039990265,Non-African
577,jm basabe,1,basabe,"GreaterAfrican,Africans",0.0071163015,0.29965857,0.021956826,0.40218803,0.051133808,0.043018956,0.0010179607,0.012232562,0.07518904,0.007477492,0.014833485,0.06336471,0.0008122681,African
59,a postma,1,postma,"GreaterEuropean,EastEuropean",0.0050579146,0.0037223247,0.065149635,0.093954474,0.0047708023,0.10659676,0.24889103,0.20670488,0.07825809,0.0132839,0.084940396,0.08234256,0.006327252,Non-African
579,jm dupain,1,dupain,"GreaterEuropean,WestEuropean,French",0.00064617605,0.00038523384,0.013463908,0.00097003893,0.00033013796,0.022410814,0.0005211667,0.0015503456,0.9447218,0.0012247039,0.0046748053,0.008111765,0.0009890543,Non-African
581,jn lehman,1,lehman,"GreaterEuropean,British",0.0016156272,0.0007779866,0.013115367,0.0057400544,0.10166816,0.40498006,0.020414649,0.2925817,0.04103956,0.029713735,0.026160873,0.015380411,0.046811815,Non-African
566,jg dean,1,dean,"GreaterEuropean,British",0.0027004792,0.0017427518,0.00610552,0.0028612965,0.0006275112,0.9584679,0.0015544574,0.0052884114,0.0081378985,0.0006438154,0.0069073914,0.0030991975,0.0018633361,Non-African
58,a perloff-giles,1,perloff-giles,"GreaterEuropean,WestEuropean,Nordic",0.011936114,0.0059914696,0.0075791203,0.005953354,0.013614791,0.22084644,0.04220142,0.2662241,0.053413443,0.037491515,0.013362208,0.017646195,0.3037398,Non-African
583,jo haley,1,haley,"GreaterEuropean,British",0.0031727203,0.0014485662,0.002554781,0.01238178,0.020765606,0.8757661,0.0020457448,0.037637662,0.017181303,0.0048085963,0.008452358,0.008314582,0.0054701776,Non-African
584,jo young,1,young,"GreaterEuropean,British",0.04063518,0.00038023235,0.0016401798,0.0018210694,0.0018274639,0.91646755,0.0021014411,0.016092023,0.0067654583,0.00092184567,0.007655102,0.0016195768,0.0020728854,Non-African
585,jp barbier-mueller,1,barbier-mueller,"GreaterEuropean,British",0.0018448356,0.000874529,0.0040602605,0.015018683,0.0013197025,0.27991655,0.032554645,0.2729881,0.1048777,0.16138323,0.061358206,0.05302653,0.010776962,Non-African
57,a pegoraro,1,pegoraro,"GreaterEuropean,WestEuropean,Italian",0.0019735796,0.014725072,0.017333034,0.026061535,0.0023563046,0.15515138,0.00622276,0.04628596,0.03286175,0.009818779,0.090458155,0.5964929,0.00025874045,Non-African
587,jp fishman,1,fishman,"GreaterEuropean,British",0.0018854783,0.0032181437,0.012543463,0.0005421833,0.0027925912,0.79343766,0.03212592,0.1340813,0.0045090416,0.007253644,0.0038760274,0.0022292812,0.0015052055,Non-African
588,jp gourevitch,1,gourevitch,"GreaterEuropean,EastEuropean",0.00106264,0.00045072832,0.002339762,0.0037062182,0.0039930586,0.09603438,0.3821302,0.3205828,0.13405456,0.0026500893,0.05078068,0.0014700207,0.0007448381,Non-African
589,jp payot,1,payot,"GreaterEuropean,WestEuropean,French",0.001057143,3.5251076e-05,0.004317518,0.0066970363,0.00035469612,0.03380854,0.0010813995,0.0039947084,0.93287617,0.00019421033,0.008427656,0.006947647,0.00020807628,Non-African
590,jr bouiller,1,bouiller,"GreaterEuropean,WestEuropean,French",0.0024609654,0.0031589584,0.0075473953,0.0044260174,0.0013984537,0.40388253,0.00607533,0.014439709,0.50794315,0.00410406,0.011916017,0.022784527,0.009862918,Non-African
591,jr lytle,1,lytle,"GreaterEuropean,British",0.0010963827,0.0006133895,0.0005032835,0.00041972467,0.00040115986,0.9703724,0.0003504418,0.009126182,0.011982224,0.00086224754,0.0027040858,0.0007085218,0.00085999124,Non-African
592,jr young,1,young,"GreaterEuropean,British",0.040635202,0.00038023273,0.0016401806,0.0018210711,0.0018274647,0.91646755,0.0021014402,0.01609203,0.0067654583,0.00092184654,0.0076551056,0.0016195768,0.0020728863,Non-African
593,js amade,1,amade,"GreaterAfrican,Africans",0.005031878,0.074558735,0.03545863,0.28041995,0.030761046,0.033981454,0.003914778,0.05665392,0.1314599,0.012561852,0.1458577,0.17692159,0.01241861,African
567,jg governale,1,governale,"GreaterEuropean,British",0.0027021097,0.0001274832,0.0023279516,0.0011927822,0.00032556368,0.92068595,0.0009074771,0.0058458317,0.045325115,0.00026426296,0.0038184214,0.015867155,0.00060975994,Non-African
565,je ocon,1,ocon,"GreaterEuropean,British",0.0116771385,0.009862687,0.030137472,0.03283307,0.031486712,0.3857475,0.012582919,0.0888944,0.3260679,0.0074008647,0.035261728,0.019913971,0.008133641,Non-African
537,j paquette,1,paquette,"GreaterEuropean,WestEuropean,French",0.00037918505,0.00047589475,0.00071602466,0.00077929033,0.0006930461,0.024157878,0.0011644143,0.008693007,0.8820144,0.0016229202,0.058621798,0.020233793,0.00044828322,Non-African
65,a ruffat,1,ruffat,"GreaterEuropean,WestEuropean,French",0.0034693568,0.00030533937,0.0019101554,0.024817996,0.01683413,0.19349213,0.011578389,0.021008149,0.48498943,0.00940537,0.03445077,0.18498442,0.0127543695,Non-African
538,j pellew,1,pellew,"GreaterEuropean,British",0.0014391764,0.0011442906,0.016188942,0.004171289,0.0015057749,0.8714911,0.0024927855,0.036390647,0.040569417,0.0010053425,0.012700367,0.00971057,0.0011904687,Non-African
67,a schmitt,1,schmitt,"GreaterEuropean,Jewish",0.0017901916,0.0027382735,0.0008707329,0.001090956,0.013575322,0.07261664,0.0486123,0.30477393,0.2190926,0.23115575,0.022329273,0.02812077,0.053233236,Non-African
540,j rieucau,1,rieucau,"GreaterEuropean,WestEuropean,French",0.0001933686,0.0030790903,0.0023001041,0.00036390917,0.0007358992,0.04794863,0.003064357,0.010079291,0.801154,0.040938966,0.072364494,0.013058457,0.0047193426,Non-African
541,j ryan,1,ryan,"GreaterEuropean,British",0.005168372,0.02009226,0.0023153506,0.005767064,0.00632482,0.8299418,0.0052007404,0.03895327,0.03282153,0.0014585454,0.0035876143,0.008448952,0.039919592,Non-African
542,j sallman,1,sallman,"GreaterEuropean,Jewish",0.00013517647,0.00036208768,0.0033992515,0.0017729037,0.044989802,0.38389438,0.017315941,0.502908,0.012522328,0.00554145,0.01147689,0.004550101,0.011131687,Non-African
543,j shakeshaft,1,shakeshaft,"GreaterEuropean,Jewish",0.028142387,0.011826673,0.14627485,0.031032696,0.067999534,0.27158448,0.008462795,0.4050907,0.0034369188,0.0020117152,0.01303329,0.003294347,0.007809617,Non-African
66,a schaeffner,1,schaeffner,"GreaterEuropean,WestEuropean,Germanic",0.0010143018,0.00071865466,0.0005779869,0.0020325019,0.00088027725,0.03073422,0.027848257,0.23426689,0.22887267,0.36559767,0.03191603,0.05044955,0.025090916,Non-African
545,j stapelfeldt,1,stapelfeldt,"GreaterEuropean,WestEuropean,Germanic",0.00047747794,0.00056456693,0.00044026968,0.00036767847,0.003244513,0.055056367,0.050281603,0.19954497,0.029545348,0.49045685,0.030041115,0.017224299,0.1227549,Non-African
546,j stewart,1,stewart,"GreaterEuropean,British",0.012077868,0.004603865,0.0008526542,0.0006819178,0.0002481481,0.9216169,0.0020930711,0.00910251,0.027689023,0.004958026,0.010989879,0.0014843915,0.0036017934,Non-African
547,j sugden,1,sugden,"GreaterEuropean,British",0.004071356,0.002011832,0.0029357853,0.0006180554,0.00052409555,0.9349525,0.001832409,0.040766206,0.002879822,0.0007970206,0.0030449894,0.0035458223,0.0020200107,Non-African
548,j thiriot,1,thiriot,"GreaterEuropean,WestEuropean,French",0.00045965458,0.00026203872,0.0035483805,0.021700278,0.0014732694,0.029033132,0.024268456,0.0039066784,0.90459764,0.0018323099,0.0035154154,0.00336911,0.002033419,Non-African
549,j trammell,1,trammell,"GreaterEuropean,British",0.0064018127,0.000658906,0.0009387503,0.0017785543,0.000264171,0.95623046,0.0009961417,0.007886897,0.011948299,0.0034625567,0.0043099327,0.0014073213,0.0037162765,Non-African
551,j van nijen,1,van nijen,"GreaterEuropean,WestEuropean,Germanic",0.00023407432,0.013724656,0.00041636967,0.0019554556,0.0018349896,0.05387007,0.010028186,0.017164765,0.03726872,0.7744399,0.05045788,0.030781712,0.0078231655,Non-African
564,jd long,1,long,"GreaterEuropean,British",0.18263634,0.008853777,0.05012218,0.009106353,0.0070604556,0.56317925,0.011903548,0.016469363,0.06381937,0.012778665,0.045663025,0.014642481,0.013765116,Non-African
552,j vivekanandan,1,vivekanandan,"Asian,IndianSubContinent",1.5638954e-05,6.180963e-05,0.99061126,0.00019217953,0.0041622864,0.0029305345,0.0008036315,0.00010210297,0.00020430927,0.00010394255,0.00019884275,6.426486e-05,0.00054922275,Non-African
553,j woodhouse,1,woodhouse,"GreaterEuropean,British",0.00049602473,2.1849766e-05,0.00021413763,0.00018454767,8.3816965e-05,0.9952734,7.631225e-06,0.0016533732,0.0007648358,0.0001456524,0.0011026242,3.9243667e-05,1.2899282e-05,Non-African
64,a romaunt,1,romaunt,"GreaterEuropean,British",0.000748893,0.0007000303,0.00905043,0.002608517,0.0037439866,0.41257367,0.05632715,0.05016567,0.40613616,0.011362911,0.021681342,0.023797981,0.0011032469,Non-African
555,ja hubbell,1,hubbell,"GreaterEuropean,British",0.0020535477,0.000262954,0.0024114475,0.0008049462,0.00019847181,0.9806973,0.00094707456,0.0048028943,0.0014118988,0.0020999047,0.002119283,0.0007320638,0.0014582345,Non-African
556,ja onimhawo,1,onimhawo,"GreaterAfrican,Africans",0.0005564492,9.5274205e-05,0.00031545715,0.96086687,0.016490601,0.017059773,6.887665e-05,0.0022627474,0.0007048027,2.015235e-05,0.00094687886,0.0005625576,4.9599486e-05,African
63,a robinson,1,robinson,"GreaterEuropean,British",0.0010471852,0.0018323647,0.0033381635,0.0019577187,0.0002605109,0.9039728,0.0010238255,0.027391193,0.028924024,0.00064757885,0.011146871,0.014765417,0.0036923578,Non-African
62,a ricard,1,ricard,"GreaterEuropean,WestEuropean,French",0.0020234848,0.0035490124,0.0007129003,0.00048162322,0.0009953157,0.11766677,0.0017826888,0.0083349645,0.82712764,0.008873969,0.011502968,0.015919182,0.0010293793,Non-African
559,jb arnold,1,arnold,"GreaterEuropean,British",0.0038456644,0.008795476,0.0021588716,0.0009738456,0.0029591569,0.82403463,0.009045477,0.09091171,0.029368972,0.0032630991,0.011077467,0.00912171,0.004443911,Non-African
560,jb kiethega,1,kiethega,"GreaterEuropean,British",0.002486415,0.0075394437,0.11854457,0.28830954,0.017361343,0.29630688,0.02677532,0.03441555,0.031631,0.026418487,0.09647382,0.045938484,0.007799087,African
61,a renaissance,1,renaissance,"GreaterEuropean,WestEuropean,French",0.0019587365,0.0007546767,0.0013080547,0.0052983062,0.00201328,0.09719655,0.00042175138,0.00406523,0.78426236,0.001547059,0.037357856,0.06330574,0.0005105083,Non-African
562,jc klotchkoff,1,klotchkoff,"GreaterEuropean,EastEuropean",0.0022809473,0.0004578042,0.0003271812,0.00013818644,0.0011551323,0.026700595,0.6208027,0.152382,0.037675496,0.08304119,0.052824,0.004038856,0.018175859,Non-African
563,jc youngblood,1,youngblood,"GreaterEuropean,British",0.009705828,0.0019817692,0.1205976,0.002878742,0.0035287805,0.8236569,0.0012010984,0.0079376595,0.016684774,0.00031066878,0.010613337,0.0005422885,0.00036040857,Non-African
476,hj drewal,1,drewal,"Asian,IndianSubContinent",0.0007141918,0.0013682334,0.6183734,0.007906973,0.008174786,0.30470738,0.012816685,0.01919091,0.0061227633,0.003978036,0.006886986,0.0077808546,0.001978805,Non-African
475,het aujourd'hui,1,aujourd'hui,"GreaterAfrican,Muslim",0.00021007276,5.2713483e-05,0.0015799198,0.10172201,0.31964362,0.0009861921,0.0053424584,0.006468485,0.2709696,0.014576915,0.2774011,0.000985675,6.11843e-05,African
474,ha regis,1,regis,"GreaterEuropean,WestEuropean,French",0.0040826034,0.003906686,0.028440049,0.07549026,0.053370036,0.20009787,0.030148841,0.04199605,0.2659714,0.062746815,0.08244755,0.11023382,0.041067913,Non-African
399,fb musonda,1,musonda,"GreaterAfrican,Africans",0.001272802,0.0614176,0.03766667,0.76279473,0.010498545,0.015342334,0.006082794,0.010712575,0.0061925915,0.0059407246,0.055173703,0.021675374,0.0052295756,African
387,f lenzerini,1,lenzerini,"GreaterEuropean,WestEuropean,Italian",8.3960855e-05,0.00041560308,2.231141e-05,0.00022034351,0.00039568933,0.0037377411,0.00039012724,0.0025010766,0.044725582,0.0018125456,0.06533189,0.88018936,0.00017380725,Non-African
388,f mairesse,1,mairesse,"GreaterEuropean,WestEuropean,French",0.00041590017,0.00032366376,0.017895797,0.09989006,0.004284433,0.07729316,0.0005918542,0.010918913,0.7468145,0.002761371,0.014974994,0.021754308,0.0020809728,Non-African
389,f mugnaini,1,mugnaini,"GreaterEuropean,WestEuropean,Italian",0.0066454695,0.012787027,0.03611703,0.14375773,0.18312536,0.07053237,0.007893347,0.008115327,0.12979366,0.003129549,0.029752456,0.36228976,0.0060608876,Non-African
390,f regattin,1,regattin,"GreaterEuropean,WestEuropean,French",0.00016439805,0.0011709322,0.020479979,0.013394758,0.15809304,0.065790385,0.14582561,0.018740447,0.2702521,0.006533549,0.19788963,0.09877841,0.0028866972,Non-African
78,a sylla,1,sylla,"GreaterAfrican,Africans",0.004138114,0.0026513243,0.094845206,0.29274613,0.02749026,0.1993364,0.08831543,0.06311287,0.074515745,0.018511645,0.030510884,0.07810567,0.025720324,African
77,a swenson,1,swenson,"GreaterEuropean,British",0.010612737,0.0010958621,0.0019081541,0.005222801,0.0009419942,0.9368045,0.0012657344,0.006451132,0.01698455,0.00073911075,0.010102529,0.0018606202,0.006010381,Non-African
393,f siegenthaler,1,siegenthaler,"GreaterEuropean,Jewish",0.004547734,0.0010292144,0.004287433,0.0041439207,0.0041531096,0.20420834,0.05254518,0.4436928,0.08272112,0.13372892,0.031886015,0.02093542,0.012120756,Non-African
394,f thieriot,1,thieriot,"GreaterEuropean,WestEuropean,French",0.0020479327,0.0016629851,0.00316691,0.0041613085,0.0011443445,0.111206725,0.0027030534,0.0044657225,0.80896264,0.021413589,0.009701323,0.018503495,0.0108598275,Non-African
395,f vander velden,1,vander velden,"GreaterEuropean,WestEuropean,Germanic",0.0005100094,0.00085597974,0.0009395631,0.00064343656,0.00048062863,0.03328481,0.004791879,0.027570724,0.039488137,0.83497214,0.03524793,0.013334987,0.007879769,Non-African
396,f wey,1,wey,"GreaterEuropean,British",0.050493583,0.0807676,0.006446914,0.02295467,0.014193999,0.58583385,0.031795755,0.03521362,0.016642617,0.028372373,0.112682,0.0034378949,0.011165101,African
397,f willett,1,willett,"GreaterEuropean,British",0.006294465,0.0050696293,0.006767733,0.0035325051,0.0017199988,0.87827635,0.0035132426,0.023460286,0.027909255,0.0012299959,0.03306858,0.005597511,0.003560391,Non-African
398,fa stone,1,stone,"GreaterEuropean,British",0.005987468,0.0021566944,0.0006460061,0.0030450951,0.0037055905,0.7930859,0.006219314,0.09408768,0.028745329,0.0073785535,0.017913695,0.020057539,0.01697117,Non-African
400,fe feller,1,feller,"GreaterEuropean,British",0.0029869652,0.0017486268,0.009943596,0.013906335,0.007091184,0.52014124,0.018713333,0.2778505,0.06716397,0.018600302,0.02584611,0.026907073,0.009100812,Non-African
385,f lasserre,1,lasserre,"GreaterEuropean,WestEuropean,French",0.00036509635,3.029394e-05,0.00014511017,0.002049099,0.0004126175,0.071084894,0.00086728483,0.001004399,0.85534465,0.0001896026,0.04059018,0.026445689,0.0014711159,Non-African
401,fo shaka,1,shaka,"GreaterEuropean,Jewish",0.061020993,0.08314945,0.23090388,0.027689962,0.09215953,0.10384304,0.04460769,0.34327993,0.005062797,0.00015571254,0.005282022,0.0026928333,0.00015218962,African
402,fw veys,1,veys,"GreaterEuropean,WestEuropean,French",0.00387507,0.0014741684,0.018779451,0.003786404,0.018371645,0.31969807,0.06508068,0.04000934,0.42644846,0.04752983,0.042990495,0.007532009,0.0044243783,Non-African
403,g almond,1,almond,"GreaterEuropean,British",0.0036444943,0.0008507148,0.007098826,0.0076015648,0.016395982,0.51763403,0.007083272,0.13198458,0.19190313,0.009083728,0.06060664,0.015340883,0.03077214,Non-African
404,g candela,1,candela,"GreaterEuropean,WestEuropean,Hispanic",0.00035831478,0.002099726,0.008705912,0.01003542,0.008565085,0.03322731,0.01910947,0.045580994,0.025571821,0.0013952133,0.67024714,0.17315485,0.0019487174,Non-African
405,g chuzel,1,chuzel,"GreaterEuropean,WestEuropean,French",0.0016414729,0.00045953234,0.005818189,0.037545152,0.021507988,0.13623537,0.07947427,0.22894219,0.41279066,0.006308184,0.06038538,0.007214637,0.0016769781,Non-African
406,g ciarcia,1,ciarcia,"GreaterEuropean,WestEuropean,Hispanic",0.0040970026,0.0056417203,0.026654169,0.017829979,0.0043110577,0.06826433,0.0061900425,0.009225517,0.08937787,0.0025718894,0.41771257,0.3470734,0.0010505043,Non-African
407,g clavreuil,1,clavreuil,"GreaterEuropean,WestEuropean,French",0.00022530892,0.0006926822,0.00017569214,0.00088568835,0.00038979115,0.05690285,0.0016267,0.00062484725,0.90515715,0.0016394756,0.023030164,0.008233866,0.00041576632,Non-African
408,g corsane,1,corsane,"GreaterEuropean,WestEuropean,Italian",0.001507066,0.0023282112,0.003574726,0.007847027,0.019809518,0.2514026,0.011242948,0.040614765,0.19973557,0.006653033,0.034004577,0.42032206,0.00095788133,Non-African
409,g ezeanuna,1,ezeanuna,"GreaterAfrican,Africans",0.016746057,0.06011922,0.0002900549,0.5778813,0.0019329617,0.034985643,0.12404956,0.009430657,0.019671971,0.00018961012,0.100336224,0.052314617,0.002052138,African
410,g kruger,1,kruger,"GreaterEuropean,Jewish",0.0036227442,0.0006587891,0.002969871,0.0015727339,0.005248895,0.08905137,0.0819875,0.41053814,0.052638266,0.0698995,0.019006046,0.015898693,0.24690738,Non-African
411,g levin,1,levin,"GreaterEuropean,Jewish",0.00095742923,0.0025879955,0.00041249147,0.00018998988,0.0051486455,0.06470311,0.074614465,0.8048462,0.03464267,0.0012330434,0.0059763337,0.0034412653,0.0012463056,Non-African
