,index,surname,count,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race,african
750,87,beethoven,1,0.002401673,0.0038895877,0.008189821,0.0035293584,0.017165193,0.5691185,0.1572034,0.03775825,0.017452858,0.08298307,0.017768458,0.0042627077,0.07827714,"GreaterEuropean,British",Non-African
751,88,bellocchio,1,8.249848e-05,0.0005364453,6.220082e-05,0.00014869028,0.0002714536,0.0051329215,9.871826e-05,0.0011712497,0.007370934,0.000538671,0.01753862,0.9670388,8.8985325e-06,"GreaterEuropean,WestEuropean,Italian",Non-African
752,89,ben-amos,1,0.0008540811,0.00094185537,0.0009181593,0.03620271,0.019428302,0.18808126,0.018997649,0.68027896,0.005632658,0.02265193,0.010185137,0.0066625928,0.009164697,"GreaterEuropean,Jewish",Non-African
753,90,benin,1,0.009792736,0.018549396,0.00823523,0.0052726856,0.017362226,0.08264843,0.37694517,0.28340906,0.15555008,0.010202825,0.0139191365,0.016531162,0.0015819098,"GreaterEuropean,EastEuropean",Non-African
754,92,benin-bronze,1,0.0018795289,0.0039099087,0.0003456117,0.37592605,0.034586906,0.058889434,0.03627715,0.159392,0.0788047,0.04799275,0.16567834,0.027777571,0.008540063,"GreaterAfrican,Africans",African
755,94,benin-kings,1,0.00030188353,0.0003036344,0.00057733984,0.0060510524,0.014765769,0.8562745,0.002925745,0.052399084,0.011628441,0.0032343161,0.037784185,0.0012727419,0.012481172,"GreaterEuropean,British",Non-African
756,95,bereitstellung,1,0.0034239895,0.0013200743,0.0008943078,0.014571501,0.0046199095,0.0779127,0.11127941,0.45043695,0.09835417,0.09814377,0.09735998,0.004269107,0.037414104,"GreaterEuropean,Jewish",Non-African
757,99,beteiligten,1,0.00036049687,0.002546008,0.0027467676,0.0009474703,0.005019779,0.14088647,0.031166483,0.018291699,0.037537392,0.03278456,0.0226915,0.027699398,0.677322,"GreaterEuropean,WestEuropean,Nordic",Non-African
758,100,bhabha,1,5.9432867e-05,0.00011570371,0.93563294,0.00733954,0.04577453,0.0096783675,7.459686e-05,7.328642e-05,0.0006863078,3.3080553e-06,0.00048217492,7.755093e-05,2.170051e-06,"Asian,IndianSubContinent",Non-African
759,101,biden,1,0.039692692,0.00265156,0.005912561,0.01761707,0.012767375,0.61490965,0.018275212,0.11678854,0.029548254,0.043723986,0.019049937,0.0075831483,0.07147995,"GreaterEuropean,British",Non-African
760,103,biggar,1,0.0011922851,0.0028331003,0.1392237,0.04547932,0.04814009,0.65550864,0.0010772877,0.016429994,0.024246374,0.0028716375,0.03110399,0.02806286,0.0038307179,"GreaterEuropean,British",Non-African
761,277,epstein,1,0.0020828433,0.0002813507,0.00014087747,0.0002972055,0.0017380641,0.040526,0.024800206,0.88069636,0.014064075,0.028890204,0.0027856403,0.0005018444,0.003195373,"GreaterEuropean,Jewish",Non-African
762,279,erde,1,0.0065959617,0.004846925,0.03565212,0.10535766,0.11359578,0.09236855,0.04285944,0.041868806,0.11272158,0.14552417,0.24336702,0.029309774,0.025932219,"GreaterEuropean,WestEuropean,Hispanic",Non-African
763,561,mais,1,0.002524562,0.013353857,0.1076412,0.009896071,0.073574685,0.30836022,0.02775089,0.1461148,0.16442601,0.01605418,0.037631914,0.07943349,0.01323806,"GreaterEuropean,British",Non-African
764,461,keegan,1,0.009682594,0.024630362,0.118083306,0.005719673,0.042530596,0.697796,0.0034321556,0.019665316,0.027452046,0.0020483257,0.04005,0.0036202283,0.0052894116,"GreaterEuropean,British",Non-African
765,463,kendall,1,0.0034887868,0.0030312391,0.0014875683,0.0010257424,0.0006351623,0.951109,0.0011548537,0.023506695,0.0029451887,0.004834132,0.003705975,0.0013488325,0.0017268251,"GreaterEuropean,British",Non-African
766,464,"kerwin
",1,0.003978796,0.0005197344,0.00068817154,0.0012138264,0.0036567901,0.88236165,0.009761945,0.07179018,0.00855144,0.009000406,0.006994668,0.0008434594,0.00063885946,"GreaterEuropean,British",Non-African
767,465,kew,1,0.01372591,0.008225005,0.00029067465,0.00091205316,0.00074406964,0.9339923,0.002150769,0.012732154,0.009954354,0.0024813274,0.005077468,0.0041977037,0.0055162096,"GreaterEuropean,British",Non-African
768,466,keynes:,1,0.0114933755,0.028319368,0.021402452,0.076274306,0.0054419455,0.38556528,0.036803167,0.053767186,0.12725362,0.01680874,0.13295904,0.09413929,0.0097722085,"GreaterEuropean,British",Non-African
769,469,kipling,1,0.018543847,0.0017899241,0.007971268,0.030726148,0.0031393378,0.90403014,0.0014580179,0.0068328762,0.007355806,0.0060351295,0.0059140353,0.0005346071,0.005668849,"GreaterEuropean,British",Non-African
770,471,klepsch,1,0.001741843,0.00023304812,0.00011450892,0.0009353721,0.0015953889,0.036777727,0.13126902,0.5151315,0.0252919,0.15508264,0.10189609,0.0068951435,0.023035813,"GreaterEuropean,Jewish",Non-African
771,472,klotz,1,0.00090992224,0.0028788547,0.00032140056,0.00016075493,0.0012657414,0.046397846,0.086940765,0.4816448,0.0541829,0.18795277,0.07856187,0.007631215,0.05115114,"GreaterEuropean,Jewish",Non-African
772,473,koenig,1,0.0033646957,0.04819004,0.0876319,0.0112480605,0.027210373,0.026349135,0.03492103,0.039084405,0.014429751,0.50876135,0.039604504,0.056063604,0.10314113,"GreaterEuropean,WestEuropean,Germanic",Non-African
773,474,kolonialara,1,0.006010297,0.010797657,0.092024356,0.20328395,0.0032815577,0.07883115,0.097091034,0.048233587,0.093516335,0.02142124,0.065695874,0.27874348,0.0010694203,"GreaterEuropean,WestEuropean,Italian",Non-African
774,475,kolonialgeschichte,1,0.021629134,0.0007716967,0.0029646945,0.0073686917,0.0006493078,0.0514327,0.22877465,0.008255503,0.18871534,0.40139908,0.010217852,0.068327986,0.009493438,"GreaterEuropean,WestEuropean,Germanic",Non-African
775,476,kolonialismus,1,0.0029414748,0.00023250391,0.00035328342,0.0042237593,0.0008845636,0.008765636,0.23821518,0.05902498,0.0063414215,0.051140454,0.007106544,0.6083528,0.012417493,"GreaterEuropean,WestEuropean,Italian",Non-African
776,478,kolonien,1,0.04077434,0.00058088446,0.013616689,0.027719494,0.037509065,0.11644245,0.13656121,0.22716504,0.19969168,0.13878037,0.018522348,0.0058599035,0.03677651,"GreaterEuropean,Jewish",Non-African
777,479,koloss,1,0.03118545,0.0039485293,0.003326919,0.059027746,0.016006136,0.16598009,0.17158574,0.3808151,0.032277998,0.06243503,0.028039536,0.010168238,0.035203535,"GreaterEuropean,Jewish",Non-African
778,480,kommentare,1,0.18547481,0.043055933,0.21245052,0.11888026,0.0063076983,0.058975194,0.09066016,0.066260286,0.09526175,0.0047165398,0.03234977,0.0439927,0.041614395,"Asian,IndianSubContinent",Non-African
779,1,"
 
   
 
   
  ",1,0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,"GreaterEuropean,WestEuropean,French",Non-African
780,482,konzerte,1,0.0050330884,0.004018781,0.000588454,0.14378922,0.00084504066,0.036560144,0.08042305,0.025104726,0.2949696,0.07015061,0.12297933,0.20986581,0.005672161,"GreaterEuropean,WestEuropean,French",Non-African
781,483,kooperationsprojekten,1,0.010697307,0.0042638346,0.43319222,0.0054628556,0.009253154,0.09172937,0.24759683,0.036971956,0.004294904,0.049014814,0.07767998,0.009407752,0.020435039,"Asian,IndianSubContinent",Non-African
782,484,kopp,1,0.0023110758,0.0060873413,0.0017725675,0.0018182137,0.008844402,0.12838598,0.021280069,0.10024091,0.009749578,0.5609901,0.016282272,0.008306221,0.13393132,"GreaterEuropean,WestEuropean,Germanic",Non-African
783,485,kot,1,0.033653103,0.06346119,0.031218192,0.025845125,0.010427825,0.3365161,0.10610338,0.1266904,0.09055287,0.061781127,0.021344353,0.027066668,0.06533961,"GreaterEuropean,British",Non-African
784,486,kravinsky,1,0.00036997237,0.00011920125,3.656685e-05,5.6450834e-05,0.0007161409,0.011886111,0.76748323,0.20387626,0.00525829,0.00039121488,0.009354805,0.00027601884,0.00017576008,"GreaterEuropean,EastEuropean",Non-African
785,487,kritikerin,1,0.00024888778,2.3241177e-05,0.0029721272,0.0001221072,0.0024019536,0.0008976232,0.9659899,0.026320554,0.0005735477,0.0001324526,7.344386e-05,2.3858605e-05,0.00022029238,"GreaterEuropean,EastEuropean",Non-African
786,462,keen,1,0.017379563,0.018790226,0.0054627075,0.00080047763,0.0034301432,0.89927846,0.0023120602,0.02220129,0.012607894,0.0019555646,0.0068794563,0.0028297468,0.006072422,"GreaterEuropean,British",Non-African
787,460,kayode,1,0.02265879,0.38315454,0.016161012,0.38490131,0.008031068,0.10341187,0.004354685,0.02421292,0.006385513,0.0021974195,0.040282972,0.001783046,0.0024647522,"GreaterAfrican,Africans",African
788,492,kunstammlungen,1,0.0022332643,0.011612195,0.0011611369,0.0023477746,0.0017804608,0.050092503,0.018717103,0.013162479,0.08737092,0.2394066,0.06201329,0.0057128803,0.50438935,"GreaterEuropean,WestEuropean,Nordic",Non-African
789,459,kawik,1,0.0009062168,6.0511236e-05,0.015980477,0.016708033,0.74090946,0.010321624,0.03470892,0.07365991,0.009795466,0.0024468414,0.0073695746,0.00067624246,0.08645665,"GreaterAfrican,Muslim",African
790,426,info,1,0.2526795,0.121872045,0.0051525426,0.11251995,0.009791562,0.15982781,0.0017667084,0.020967077,0.035564307,0.0067528994,0.08830809,0.17508654,0.009710872,"Asian,GreaterEastAsian,EastAsian",Non-African
791,428,institutionen,1,0.0026817604,0.04845944,0.0028388018,0.010654753,0.1144562,0.048725918,0.3796267,0.019597767,0.003064098,0.01782435,0.055503137,0.115361795,0.18120521,"GreaterEuropean,EastEuropean",Non-African
792,430,issa tijani,1,0.00017657838,0.0045535434,0.00069339835,0.002610523,0.0020776903,0.028165184,0.008602264,0.09097375,0.031135328,0.0054612667,0.3400177,0.48544386,8.8920104e-05,"GreaterEuropean,WestEuropean,Italian",Non-African
793,431,itsekiri,1,0.01778969,0.96101075,0.0006834244,0.0031464293,0.009287462,0.00077803456,0.00034808952,0.0008193326,0.0013480553,5.5373243e-05,0.003080497,0.0015995306,5.3351003e-05,"Asian,GreaterEastAsian,Japanese",Non-African
794,432,jacques-chirac,1,0.0052175843,0.0031876285,0.0018300404,0.0027258578,0.0021702265,0.7521122,0.022939794,0.023397796,0.15000053,0.0039649857,0.025641263,0.005877566,0.0009345501,"GreaterEuropean,British",Non-African
795,433,jahres,1,0.0057150726,0.00067465485,0.34388652,0.014148639,0.054062586,0.027977608,0.024777398,0.012741117,0.026433563,0.30210125,0.0040915594,0.00828371,0.17510636,"Asian,IndianSubContinent",Non-African
796,434,jahrzehntelang,1,0.00069396186,8.643189e-05,0.028944919,0.016400473,0.00891024,0.0063077877,0.029118694,0.0030793403,0.114239275,0.52517575,0.1320476,0.0008070192,0.13418844,"GreaterEuropean,WestEuropean,Germanic",Non-African
797,435,janette,1,0.00081600336,0.00014171637,0.022220116,0.01411863,0.0019929027,0.06709048,0.0013642391,0.004721191,0.66160417,0.005136618,0.071217656,0.14389196,0.0056843674,"GreaterEuropean,WestEuropean,French",Non-African
798,437,je,1,0.5629247,0.005255861,0.03127374,0.013905536,0.020091835,0.064505205,0.018319707,0.034081433,0.029771792,0.03821371,0.044756804,0.052828927,0.08407079,"Asian,GreaterEastAsian,EastAsian",Non-African
799,438,jedes,1,0.0011470302,0.002146604,0.008382621,0.009196772,0.022753108,0.14879337,0.010863877,0.06661119,0.013597884,0.022876285,0.63159084,0.007940935,0.054099467,"GreaterEuropean,WestEuropean,Hispanic",Non-African
800,439,jim-nna,1,0.0029180099,0.00070601335,0.02235342,0.68488216,0.23300524,0.022858454,0.0038497278,0.004070309,0.0063324966,0.0059584193,0.0013436741,0.00010849411,0.011613541,"GreaterAfrican,Africans",African
801,440,john hewitt,1,0.007122009,0.0038608932,0.012395709,0.008146115,0.072408594,0.68171793,0.003953107,0.06932518,0.023719871,0.01982281,0.07323757,0.0062334742,0.018056734,"GreaterEuropean,British",Non-African
802,443,jonathan,1,0.0036275575,0.0009006415,0.63138974,0.0026787922,0.01073685,0.19223955,0.008896183,0.12550277,0.004713721,0.003957694,0.013599352,0.0014304062,0.00032680164,"Asian,IndianSubContinent",Non-African
803,446,judd’s,1,0.0023023854,0.0028655876,0.024391823,0.016949931,0.014149026,0.16471662,0.0062923264,0.028458335,0.3406504,0.005319189,0.089195885,0.29576033,0.008948171,"GreaterEuropean,WestEuropean,French",Non-African
804,448,julieta,1,0.0021117192,0.0010079378,0.017819634,0.009579995,0.018028315,0.03946786,0.010068086,0.11176521,0.19013259,0.011264954,0.21821846,0.35352573,0.017009463,"GreaterEuropean,WestEuropean,Italian",Non-African
805,449,junge,1,0.03926641,0.018947214,0.022430193,0.018126475,0.0013108365,0.25241676,0.007901617,0.0077663274,0.14945923,0.10163088,0.13083225,0.13237482,0.117536895,"GreaterEuropean,British",Non-African
806,450,jurgen zimmerer,1,4.6583504e-05,0.00040767615,0.0006820282,0.00023615557,0.0024875903,0.009209161,0.025755353,0.13604242,0.03863275,0.72068256,0.022998642,0.03573231,0.0070868162,"GreaterEuropean,WestEuropean,Germanic",Non-African
807,453,kagan’s,1,0.0095881885,0.28708628,0.0040909485,0.44708532,0.048403103,0.005899669,0.017550109,0.020528952,0.058725033,0.0011909228,0.013459982,0.051961645,0.034429856,"GreaterAfrican,Africans",African
808,454,kandinsky,1,0.00077421183,0.00035441792,0.00016360206,0.0005821732,0.0018889989,0.035581026,0.64156514,0.28920254,0.013906178,0.004772138,0.010304157,0.00045097724,0.00045441484,"GreaterEuropean,EastEuropean",Non-African
809,456,kasarherou,1,0.0005483887,0.0005251048,0.00080768357,0.93666095,0.0062379716,0.0073753134,0.0071610627,0.0055126688,0.02975871,0.00046014742,0.004482578,0.0002808312,0.0001885854,"GreaterAfrican,Africans",African
810,457,katchadourian,1,0.0491178,0.002322522,0.57407457,0.12692422,0.030581778,0.012693868,0.14953722,0.009799706,0.035874024,0.0005525964,0.006400638,0.00143856,0.00068250217,"Asian,IndianSubContinent",Non-African
811,490,kulturministerkonferenz,1,0.0059538865,0.0040398953,0.01479849,0.0056272806,0.003925662,0.083525896,0.04156239,0.029616816,0.012979821,0.23885928,0.0038681207,0.49261054,0.06263187,"GreaterEuropean,WestEuropean,Italian",Non-African
812,494,kunstgegenstanden,1,0.0030064525,0.0011468828,0.0012341922,0.0030603232,0.00053701515,0.105684526,0.023754386,0.08735632,0.007826963,0.08190698,0.0023889644,0.0068301037,0.67526686,"GreaterEuropean,WestEuropean,Nordic",Non-African
813,424,ile,1,0.17588067,0.002893762,0.033984292,0.19225815,0.1343829,0.33018944,0.0065593165,0.03176408,0.034293134,0.002309664,0.01675559,0.030781714,0.007947241,"GreaterEuropean,British",Non-African
814,525,leihgarten,1,0.0066161277,0.0036327885,0.005028254,0.0023829737,0.009374171,0.6083228,0.030954115,0.20282155,0.010907693,0.0129597485,0.016942177,0.0063078455,0.08374975,"GreaterEuropean,British",Non-African
815,528,lidchi,1,0.029093688,0.06986934,0.029372144,0.015765425,0.028888216,0.21703303,0.005449855,0.035052236,0.09313188,0.0021983788,0.09089645,0.3825321,0.0007172541,"GreaterEuropean,WestEuropean,Italian",Non-African
816,529,life,1,0.15560745,0.040096626,0.004671007,0.013524294,0.008070331,0.24357548,0.079059444,0.2691647,0.05500154,0.0037673619,0.046255995,0.07857795,0.0026277811,"GreaterEuropean,Jewish",Non-African
817,530,lister-fell,1,0.011938348,0.0032810466,0.006608066,0.0072688386,0.0010354533,0.6265294,0.03325366,0.20481832,0.00372126,0.062065065,0.030116338,0.0014946233,0.007869647,"GreaterEuropean,British",Non-African
818,531,lloyd webber,1,0.0004697868,0.0009618994,0.024798319,0.0050783353,0.005045439,0.7828094,0.0034590377,0.03432255,0.07263243,0.031367403,0.025671307,0.008957254,0.004426856,"GreaterEuropean,British",Non-African
819,532,loach,1,0.031776167,0.023164619,0.011291574,0.012311632,0.00825088,0.6880404,0.020266796,0.024571093,0.06287072,0.026724316,0.02469569,0.04465069,0.02138553,"GreaterEuropean,British",Non-African
820,533,"loach
loach‘s",1,0.002567805,0.006327589,0.0017619154,0.0029379278,0.0022756066,0.31289393,0.019999458,0.015589912,0.43315786,0.007639965,0.17096218,0.022525439,0.0013604242,"GreaterEuropean,WestEuropean,French",Non-African
821,535,loftus,1,0.00015970014,0.00024617085,0.0012244435,0.0074488637,0.005424218,0.22903171,0.035924748,0.244336,0.06657464,0.05366297,0.0074404115,0.22827567,0.120250516,"GreaterEuropean,Jewish",Non-African
822,536,londres,1,0.0033118122,0.002060043,0.02764092,0.004122169,0.0020805073,0.12854066,0.002775903,0.030893354,0.31933254,0.015328286,0.42788446,0.02682538,0.009203985,"GreaterEuropean,WestEuropean,Hispanic",Non-African
823,538,losungen,1,0.00949127,0.02596789,0.0029452299,0.0045459014,0.011114948,0.6285351,0.0030630308,0.10879443,0.01109443,0.12788714,0.012960382,0.0043436363,0.04925668,"GreaterEuropean,British",Non-African
824,539,louvre,1,0.0007650042,0.00019592521,0.00023444952,0.0012809376,0.00019862095,0.020268053,0.00010415607,0.0013302893,0.94294,9.304916e-05,0.006547698,0.024044596,0.0019972522,"GreaterEuropean,WestEuropean,French",Non-African
825,541,luis villacanas,1,0.001064884,0.014402764,0.0016965722,0.0012261932,0.0006924794,0.02100707,0.00039068004,0.017004145,0.16398934,0.0050056167,0.6475171,0.124708675,0.0012943969,"GreaterEuropean,WestEuropean,Hispanic",Non-African
826,542,luke,1,0.16306616,0.014872343,0.0019905875,0.034657057,0.00861709,0.5798376,0.022354603,0.038371656,0.017246172,0.03051761,0.021894338,0.010589907,0.055984847,"GreaterEuropean,British",Non-African
827,543,lunch,1,0.01328645,0.0071413685,0.0148450835,0.008062965,0.0035691983,0.52237856,0.024326323,0.014802013,0.15651418,0.04136301,0.1188046,0.015868621,0.059037503,"GreaterEuropean,British",Non-African
828,544,lunden,1,0.014079132,0.018632948,0.012695311,0.0028138836,0.003503827,0.65914154,0.0072338013,0.058990013,0.009208722,0.027688269,0.010397478,0.019928886,0.1556863,"GreaterEuropean,British",Non-African
829,545,lungs,1,0.37587866,0.028063422,0.0024621303,0.0021107448,0.00094951363,0.41800445,0.0045557516,0.0091822995,0.044859882,0.006333983,0.05085869,0.015239982,0.041500434,"GreaterEuropean,British",Non-African
830,547,luther,1,0.003978177,0.004104845,0.0448073,0.006079234,0.0065081427,0.6475053,0.011090474,0.09429138,0.083334856,0.022950526,0.029417373,0.024560684,0.02137171,"GreaterEuropean,British",Non-African
831,549,l’ancien royaume,1,0.00035684733,0.00032300683,0.00288767,0.006457352,0.0031914066,0.047850333,0.009453539,0.07279846,0.714026,0.05901959,0.07767959,0.005304225,0.00065200776,"GreaterEuropean,WestEuropean,French",Non-African
832,553,mack,1,0.030202165,0.031356957,0.005628546,0.0031432435,0.001812444,0.7088437,0.018398004,0.017650278,0.029284006,0.088742696,0.030452102,0.013882267,0.020603567,"GreaterEuropean,British",Non-African
833,555,mackie,1,0.002902345,0.0007106143,0.0021833745,0.0020778405,0.00012341818,0.97719496,0.00028538395,0.0041521513,0.0044584908,0.0019875786,0.0031033354,0.00021706661,0.000603381,"GreaterEuropean,British",Non-African
834,559,mahtar,1,9.031969e-05,7.617941e-05,0.9237608,0.0025908458,0.05540782,0.003118821,0.00082530896,0.006520102,0.0029363886,0.0017272282,0.0020122454,0.00042972958,0.00050417613,"Asian,IndianSubContinent",Non-African
835,560,mailonline,1,0.06193444,0.004422218,0.0053665247,0.006079991,0.0061502224,0.65207386,0.055610765,0.03783778,0.089371376,0.0015621484,0.059280653,0.016805422,0.0035046553,"GreaterEuropean,British",Non-African
836,526,leute,1,0.024491211,0.005808252,0.019099431,0.015651688,0.010694972,0.13910703,0.05646098,0.04627298,0.34304526,0.10479038,0.16918238,0.05468326,0.010712192,"GreaterEuropean,WestEuropean,French",Non-African
837,524,leihgaben,1,0.01730863,0.0016152746,0.0012939646,0.011497205,0.031826958,0.07468162,0.020040639,0.4770089,0.02678934,0.17419335,0.014021173,0.0047233114,0.14499962,"GreaterEuropean,Jewish",Non-African
838,495,kunsthandel,1,0.0033584016,0.00053628907,0.2999316,0.022566063,0.017705323,0.15267533,0.059122548,0.19563115,0.14583564,0.0457169,0.013803472,0.0021455144,0.040971857,"Asian,IndianSubContinent",Non-African
839,523,lehman,1,0.0016156272,0.0007779866,0.013115367,0.0057400544,0.10166816,0.40498006,0.020414649,0.2925817,0.04103956,0.029713735,0.026160873,0.015380411,0.046811815,"GreaterEuropean,British",Non-African
840,496,kunstobjekte,1,0.007316586,0.00028021057,0.52268845,0.03827987,0.050200824,0.1910659,0.0907834,0.048506286,0.008813148,0.03173941,0.0031960902,0.0013539455,0.0057757623,"Asian,IndianSubContinent",Non-African
841,499,kuratoren,1,0.02325487,0.012767003,0.015428544,0.0747749,0.20696005,0.0043164184,0.10975996,0.042482723,0.0029787777,0.0046783085,0.0050378963,0.013359902,0.4842006,"GreaterEuropean,WestEuropean,Nordic",Non-African
842,500,kuratorinnen,1,0.014352908,0.0065547857,0.007506088,0.0425693,0.009191667,0.03898899,0.14797433,0.05433918,0.0050819623,0.029361162,0.00528932,0.013248107,0.6255423,"GreaterEuropean,WestEuropean,Nordic",Non-African
843,501,l'explique,1,0.009452289,0.0010767847,0.0071726595,0.29478374,0.5656037,0.011275329,0.0032066877,0.0078916745,0.08169785,0.012864238,0.0024084712,0.0017651211,0.0008014441,"GreaterAfrican,Muslim",African
844,503,la collection de,1,0.00048363142,0.014180977,0.002441544,0.01377923,0.002652032,0.08924197,0.028074954,0.04251011,0.09064037,0.058553252,0.05951884,0.5710409,0.026882177,"GreaterEuropean,WestEuropean,Italian",Non-African
845,504,labeouf,1,0.005901802,0.00087953446,0.00093428517,0.32701275,0.29548663,0.016766183,0.0035225293,0.010424958,0.31094065,0.002993266,0.0034756735,0.0041006906,0.017561097,"GreaterAfrican,Africans",African
846,505,lai,1,0.8303325,0.010683553,0.082628384,0.0051084706,0.012744501,0.012964787,0.0046514287,0.009084922,0.005105558,0.0013796376,0.0016519111,0.016349433,0.0073148045,"Asian,GreaterEastAsian,EastAsian",Non-African
847,507,lam,1,0.80066013,0.007876568,0.008860999,0.0024128328,0.024233352,0.08200929,0.011556376,0.011180434,0.012433538,0.003674863,0.00595751,0.010441605,0.018702462,"Asian,GreaterEastAsian,EastAsian",Non-African
848,508,lancee,1,0.013139673,0.006369094,0.012460089,0.011438972,0.0036012589,0.785306,0.0045973184,0.008908736,0.07780025,0.0059812106,0.036706977,0.0308336,0.0028568523,"GreaterEuropean,British",Non-African
849,509,lane,1,0.0072068325,0.0023563614,0.024303092,0.008306314,0.016450934,0.7830419,0.014647431,0.042583622,0.039834544,0.006826778,0.009747568,0.029305393,0.015389242,"GreaterEuropean,British",Non-African
850,510,langbein,1,0.02406743,0.00019846998,0.0009904202,0.0028087609,0.0075627817,0.0987558,0.022133863,0.22379032,0.46631378,0.13601932,0.0044853296,0.0037569443,0.009116853,"GreaterEuropean,WestEuropean,French",Non-African
851,511,larose,1,0.0035167916,0.007084244,0.054699667,0.06253579,0.014539066,0.22696263,0.010034395,0.15071547,0.24114528,0.01663915,0.08703394,0.11956762,0.005526017,"GreaterEuropean,WestEuropean,French",Non-African
852,512,larrain,1,0.00020405701,0.00031599906,0.0030413496,0.0006350646,0.0008405973,0.19047116,7.6195654e-05,0.0014137609,0.7771427,0.001950498,0.015785465,0.0064468477,0.0016764147,"GreaterEuropean,WestEuropean,French",Non-African
853,513,laugwitz-aulbach head,1,0.0029865457,0.00038527788,0.0013857628,0.0023167955,0.000388601,0.53054994,0.003123508,0.0061018243,0.3438089,0.041695803,0.028964315,0.02776633,0.010526409,"GreaterEuropean,British",Non-African
854,514,laukotter,1,0.001212235,0.0004936889,0.057814218,0.003167364,0.005182942,0.24903949,0.20729393,0.24517706,0.0790518,0.07525732,0.01974867,0.008145906,0.048415475,"GreaterEuropean,British",Non-African
855,516,lawrence,1,0.0153096095,0.0023476456,0.04980559,0.008277426,0.008061521,0.82365924,0.008087272,0.02610425,0.03273557,0.00087268505,0.008983826,0.01155387,0.004201519,"GreaterEuropean,British",Non-African
856,518,le,1,0.56451726,0.0035382013,0.0012864696,0.0005590501,0.009210149,0.08059798,0.036163118,0.04243265,0.20491669,0.0144695025,0.009150244,0.01691078,0.01624786,"Asian,GreaterEastAsian,EastAsian",Non-African
857,519,leben,1,0.022679983,0.0009601708,0.004907935,0.0043454203,0.01610077,0.24139047,0.042083006,0.2512568,0.16776124,0.06895666,0.02547668,0.008250702,0.14583007,"GreaterEuropean,Jewish",Non-African
858,520,lederer,1,0.007269171,0.0049354727,0.0061877132,0.00447132,0.0033859923,0.34849337,0.013751343,0.29191452,0.10798648,0.08774151,0.07490844,0.038731493,0.010223198,"GreaterEuropean,British",Non-African
859,521,lee,1,0.38473383,0.015981058,0.0034527867,0.00051710586,0.0021610593,0.49196205,0.005128396,0.029205501,0.03737184,0.0018515448,0.013949708,0.010650257,0.0030349537,"GreaterEuropean,British",Non-African
860,522,legacy,1,0.008953245,0.011468125,0.011221381,0.0057662795,0.033413492,0.24805656,0.025280876,0.078569554,0.34643176,0.02715406,0.049133264,0.14838767,0.0061637955,"GreaterEuropean,WestEuropean,French",Non-African
861,425,images,1,0.02669827,0.0047266535,0.014565238,0.11343627,0.0052836444,0.16960803,0.036681727,0.06481078,0.032380547,0.11587962,0.29477575,0.08120957,0.039943896,"GreaterEuropean,WestEuropean,Hispanic",Non-African
862,422,igue-igha,1,0.00039822608,0.00056446175,0.00027310793,0.86395353,0.0065607065,0.09775954,0.0018398096,0.014879658,0.0014951271,0.00012450317,0.009217463,0.0028338968,9.985e-05,"GreaterAfrican,Africans",African
863,280,eric,1,0.010209137,0.016673116,0.013690382,0.03051202,0.22313786,0.09953228,0.09474813,0.08934723,0.20707227,0.014227934,0.06770137,0.11974151,0.013406771,"GreaterAfrican,Muslim",African
864,321,gallen,1,0.0030853208,0.0039603156,0.0028715762,0.00839495,0.008105657,0.67245096,0.025284661,0.09263552,0.06574532,0.022663524,0.020405177,0.016568886,0.057828065,"GreaterEuropean,British",Non-African
865,324,gedanken,1,0.0118961455,0.01852169,0.06497017,0.0066570006,0.019447774,0.18037093,0.0382557,0.4439935,0.010658522,0.06207406,0.0137334,0.0015158994,0.12790528,"GreaterEuropean,Jewish",Non-African
866,325,geld,1,0.0012191028,0.0012112554,0.0059996387,0.00046200093,0.02796287,0.1533845,0.04934539,0.675008,0.01780813,0.051004134,0.007870767,0.0041781655,0.004546039,"GreaterEuropean,Jewish",Non-African
867,326,gella,1,0.00028004352,0.0014537933,0.00941129,0.033133414,0.0042254226,0.03881997,0.00797058,0.008831083,0.037685376,0.010447062,0.1782371,0.66726154,0.0022434045,"GreaterEuropean,WestEuropean,Italian",Non-African
868,327,genozid,1,0.010212232,0.0097401105,0.0026014766,0.17888774,0.20920247,0.051524792,0.24910071,0.15382259,0.0366695,0.021463852,0.03828821,0.03339412,0.0050922455,"GreaterEuropean,EastEuropean",Non-African
869,328,gentilis,1,0.00132541,0.0127686635,0.0020782163,0.002343573,0.004631106,0.053156577,0.0042595244,0.011448141,0.048826095,0.01748092,0.013109391,0.81775266,0.0108198635,"GreaterEuropean,WestEuropean,Italian",Non-African
