,index,surname,count,has_nums,no_words,no_letters,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
1098,128,barjas,1,0,1,6,"GreaterEuropean,WestEuropean,Hispanic",0.00097620935,0.00026023548,0.13340099,0.023535307,0.16459379,0.13915256,0.013977241,0.16951872,0.07768662,0.0065726014,0.23704714,0.032336116,0.0009424417,Non-African
1099,407,fragestellung,1,0,1,13,"GreaterEuropean,Jewish",0.008661585,0.0008252468,0.00020194885,0.0063623493,0.0050732857,0.23536836,0.065123856,0.23792043,0.19654074,0.038717564,0.022579521,0.0062814825,0.17634362,Non-African
1100,409,frank bodenschatz,1,0,2,17,"GreaterEuropean,WestEuropean,Germanic",0.0006078331,0.0016349733,0.00023123928,0.0002936046,0.00069354486,0.0098264925,0.043344956,0.2692574,0.05567828,0.54471576,0.05389569,0.0049017426,0.014918437,Non-African
1101,791,lindi mbemkuru,1,0,2,14,"GreaterAfrican,Africans",0.023163969,0.013704291,0.001679054,0.5002865,0.0032103793,0.07782479,0.32008716,0.007282417,0.011165922,0.011379108,0.0019572452,0.027832322,0.0004267857,African
1102,662,knochen-riese,1,0,1,13,"GreaterEuropean,British",0.00048612093,0.00025057475,0.00048135404,0.0029248018,0.0018306565,0.60124665,0.00081745395,0.12672551,0.00969965,0.14339024,0.0068906415,0.039711375,0.06554503,Non-African
1103,671,kolonialen,1,0,1,10,"GreaterEuropean,WestEuropean,Nordic",0.0041385232,0.00141581,0.0042584585,0.04028921,0.014260575,0.017318057,0.30891648,0.07069494,0.008064954,0.039058473,0.020490438,0.016368417,0.45472577,Non-African
1104,670,kolonialblatt vi,1,0,2,16,"GreaterEuropean,WestEuropean,French",0.005090321,0.0002852145,0.0021263957,0.0035650115,0.04762971,0.06646415,0.14858876,0.06822819,0.29676887,0.06395179,0.04311126,0.24344762,0.010742704,Non-African
1105,669,kolonialbesatzung,1,0,1,17,"GreaterEuropean,British",0.16779982,0.082599334,0.035961207,0.05406936,0.03481899,0.19153583,0.14148614,0.011478786,0.038418114,0.04427228,0.019762957,0.017813468,0.15998372,Non-African
1106,667,kollegen heiko maas,1,0,3,19,"GreaterEuropean,WestEuropean,Germanic",0.0018935633,0.003146009,0.002061894,0.095457256,0.011084401,0.075146034,0.094755195,0.19869092,0.020463264,0.3044042,0.12812428,0.04509056,0.019682452,Non-African
1107,666,kolboske,1,0,1,8,"GreaterEuropean,EastEuropean",0.057600945,0.003625892,0.00092921325,0.003273419,0.0074284296,0.061978027,0.42091084,0.24159324,0.009188964,0.0796299,0.0064457012,0.009864759,0.09753072,Non-African
1108,664,knupfte tatsache,1,0,2,16,"GreaterEuropean,WestEuropean,Nordic",0.0062959176,0.001485447,0.0071779136,0.0013587839,0.0018943794,0.0824818,0.03301875,0.0034392271,0.05524245,0.006262981,0.0024161008,0.04935445,0.7495718,Non-African
1109,663,knochenberg,1,0,1,11,"GreaterEuropean,Jewish",0.0026581367,0.0028966041,5.8171656e-05,0.0006285533,0.0021394363,0.06139559,0.03909802,0.6034158,0.021813637,0.102712415,0.01118806,0.00885494,0.14314057,Non-African
1110,661,knochen zeit ausgrabung,1,0,3,23,"GreaterEuropean,WestEuropean,Germanic",0.013939927,0.0069067753,0.0014101508,0.027000539,0.0038909602,0.07303679,0.034123935,0.008686863,0.15152529,0.62405014,0.042238403,0.01122743,0.001962822,Non-African
1111,410,frank lernen,1,0,2,12,"GreaterEuropean,Jewish",0.0012204854,0.0005274011,0.00063929014,0.0006580899,0.0019663244,0.07149619,0.06815951,0.5230666,0.08340444,0.13948548,0.047219843,0.008173008,0.05398338,Non-African
1112,658,klima,1,0,1,5,"GreaterEuropean,EastEuropean",0.002049663,0.015961777,0.01593315,0.013662195,0.009321474,0.15218057,0.27247062,0.22899614,0.039127477,0.19948693,0.03072804,0.011843742,0.008238146,Non-African
1113,657,kleidung,1,0,1,8,"GreaterEuropean,WestEuropean,Nordic",0.22738546,0.0045819646,0.00166418,0.106888,0.0052461033,0.04445928,0.027960218,0.007565352,0.013350451,0.21773295,0.063147135,0.005199154,0.27481973,Non-African
1114,656,kleben,1,0,1,6,"GreaterEuropean,WestEuropean,Nordic",0.00063458236,0.00036967025,0.0001446911,0.0017729523,0.0014087723,0.016009765,0.06638107,0.15087906,0.035127256,0.24808738,0.032213617,0.004980654,0.44199058,Non-African
1115,655,klarung eigentumsverhaltnisse gang,1,0,3,34,"GreaterEuropean,WestEuropean,Nordic",0.00086734,0.00066681555,0.0003516067,0.003741881,0.00059580314,0.029797476,0.018419271,0.0010217102,0.02216784,0.034100957,0.0026777808,0.0022417738,0.8833497,Non-African
1116,652,kinitz,1,0,1,6,"GreaterEuropean,Jewish",0.0018300101,0.008199046,0.0019240831,0.00407663,0.017289232,0.116507806,0.078107126,0.38986307,0.050145186,0.2649581,0.033672575,0.026897702,0.006529441,Non-African
1117,650,kieler,1,0,1,6,"GreaterEuropean,Jewish",0.008015959,0.0027269982,0.0032091513,0.0056507196,0.004360894,0.17031176,0.025015509,0.32349706,0.04230892,0.28801084,0.0878502,0.021848133,0.01719384,Non-African
1118,649,ki,1,0,1,2,"Asian,GreaterEastAsian,EastAsian",0.8725447,0.05182693,0.00047954588,0.003378807,0.0014138824,0.023370896,0.016818747,0.005779611,0.006255663,0.0035154764,0.0015056456,0.009302289,0.0038078267,Non-African
1119,672,kolonialherrschaft,1,0,1,18,"GreaterEuropean,Jewish",0.03677204,0.0012437289,0.00024964625,0.028651934,0.021462778,0.037149113,0.27470905,0.31307477,0.02157674,0.06891318,0.0464974,0.07907744,0.070622176,Non-African
1120,675,kolonialmacht gewalt land,1,0,3,25,"GreaterEuropean,British",0.008208068,0.001595211,0.00066975335,0.004962849,0.00038908384,0.5259881,0.006022968,0.009329289,0.1394937,0.17122222,0.005675492,0.09524254,0.031200763,Non-African
1121,676,kolonialmilitar,1,0,1,15,"Asian,IndianSubContinent",0.0011185298,0.002191914,0.4173354,0.066807754,0.0236963,0.054019623,0.075535916,0.03738342,0.058683928,0.01591433,0.15229893,0.06847207,0.02654192,Non-African
1122,677,kolonialperiode,1,0,1,15,"GreaterEuropean,WestEuropean,French",0.06398013,0.022847539,0.028892167,0.029412828,0.004416693,0.1387496,0.07802032,0.02070327,0.2978784,0.09504448,0.09105971,0.11254124,0.016453635,Non-African
1123,697,konjunktur,1,0,1,10,"Asian,IndianSubContinent",0.0016774718,0.00016423046,0.39301637,0.15721221,0.16482282,0.028549714,0.20562662,0.036634207,0.0032026684,0.0019186061,0.00095264276,0.0009379812,0.0052844863,Non-African
1124,696,koniglich preußischen kunstsammlungen,1,0,3,37,"GreaterEuropean,WestEuropean,Germanic",0.0028876392,0.00036978492,0.00013979133,0.0075098895,0.0010310187,0.0480042,0.017831782,0.02487197,0.07635387,0.5064718,0.024674945,0.041550484,0.24830283,Non-African
1125,695,konde,1,0,1,5,"Asian,GreaterEastAsian,Japanese",0.02810031,0.2268667,0.13318144,0.14044052,0.007494052,0.028479464,0.039435558,0.034751408,0.03335162,0.09909294,0.003275139,0.004302604,0.22122821,Non-African
1126,694,komplett gefunden,1,0,2,17,"GreaterEuropean,WestEuropean,Italian",0.025888216,0.02241592,0.002165464,0.008168811,0.00018735247,0.116637275,0.030575873,0.0036751605,0.020587215,0.12129491,0.011789212,0.54998887,0.08662569,Non-African
1127,693,kompensation,1,0,1,12,"GreaterEuropean,EastEuropean",0.036588028,0.019439155,0.018617298,0.042255986,0.10877294,0.10775039,0.50795645,0.06762564,0.029371249,0.015446321,0.011888821,0.02845024,0.005837456,Non-African
1128,692,kommentiert,1,0,1,11,"GreaterEuropean,WestEuropean,French",0.007079657,0.0007743215,0.0011598684,0.0068416055,0.0012911125,0.22895332,0.074013345,0.012458641,0.5957265,0.018527381,0.007209748,0.029865555,0.016098863,Non-African
1129,691,kommentare,1,0,1,10,"Asian,IndianSubContinent",0.18547481,0.043055933,0.21245052,0.11888026,0.0063076983,0.058975194,0.09066016,0.066260286,0.09526175,0.0047165398,0.03234977,0.0439927,0.041614395,Non-African
1130,690,kolonisierten,1,0,1,13,"GreaterEuropean,WestEuropean,Nordic",0.015319539,0.007874066,0.0026359053,0.042139992,0.011019076,0.10549007,0.21158573,0.029292852,0.01788067,0.07910079,0.013580453,0.06453457,0.39954627,Non-African
1131,689,kolonien augen,1,0,2,14,"GreaterEuropean,WestEuropean,Germanic",0.0035739176,0.004768915,4.6684363e-05,0.0073939613,0.003957555,0.07122207,0.019574244,0.11656305,0.06252515,0.6562145,0.033008385,0.018250357,0.00290124,Non-African
1132,685,kolonialzeitlichen,1,0,1,18,"GreaterEuropean,WestEuropean,Nordic",0.00418097,0.0015986447,0.006491436,0.0039123213,0.00545241,0.040243827,0.13517816,0.07007329,0.052470043,0.11009553,0.048415627,0.04650301,0.4753847,Non-African
1133,683,kolonialwirtschaft,1,0,1,18,"GreaterEuropean,EastEuropean",0.047065455,0.00069774705,0.00015025088,0.0048822258,0.008543111,0.01853163,0.6469413,0.15606585,0.0050825053,0.037631217,0.010447318,0.015416579,0.048544817,Non-African
1134,681,kolonialvergangenheit,1,0,1,21,"GreaterEuropean,Jewish",0.0039114268,0.00027974133,0.034839034,0.03514526,0.043362334,0.018882524,0.23847736,0.26776212,0.1446646,0.118623845,0.011713016,0.020135188,0.06220347,Non-African
1135,680,kolonialsmus,1,0,1,12,"GreaterEuropean,WestEuropean,Italian",0.0009774716,0.0001690601,0.0014086212,0.006121714,0.0026062666,0.023542099,0.1996443,0.14854471,0.017884094,0.102220066,0.010591485,0.35983136,0.1264587,Non-African
1136,679,kolonialreich,1,0,1,13,"GreaterEuropean,EastEuropean",0.0025770192,0.0004894305,0.0013856549,0.0017399079,0.002511625,0.020052284,0.7579253,0.09191834,0.019662188,0.07066999,0.004207934,0.021866849,0.004993548,Non-African
1137,678,kolonialpolitik,1,0,1,15,"GreaterEuropean,EastEuropean",0.0011287498,0.0035910208,0.0033215694,0.0071534542,0.018256258,0.008443994,0.8659946,0.022967583,0.0021184,0.003310992,0.018602835,0.00891768,0.036192935,Non-African
1138,648,kheir,1,0,1,5,"GreaterAfrican,Muslim",0.0035270436,0.00012313086,0.011974017,0.03585398,0.8874165,0.013417932,0.0074949963,0.015636666,0.007073272,0.00089788856,0.001167017,0.0012573494,0.0141603,African
1139,647,khalifa,1,0,1,7,"GreaterAfrican,Muslim",0.000965179,0.00016885942,0.0044009993,0.24005991,0.7076006,0.017590448,0.0022764064,0.0077141197,0.01370192,0.00022710106,0.0019112931,0.0027911128,0.0005920142,African
1140,643,kellner,1,0,1,7,"GreaterEuropean,British",0.0069820965,0.010781208,0.0077638584,0.007977109,0.009919037,0.4398544,0.032688502,0.28491163,0.031351797,0.057717048,0.07414678,0.023361655,0.012544852,Non-African
1141,616,jpg,1,0,1,3,"GreaterEuropean,EastEuropean",0.0014253801,0.0012510796,2.6472777e-05,0.0006944002,0.0016202778,0.0025511158,0.9522656,0.019611543,0.0028540776,0.0032760114,0.0027155099,0.009501419,0.0022070634,Non-African
1142,613,jobs,1,0,1,4,"GreaterEuropean,British",0.002397344,0.0028184555,0.022000844,0.02109018,0.010062891,0.7062467,0.023273824,0.068039335,0.078168094,0.0141976345,0.010380154,0.011293337,0.030031215,Non-African
1143,610,januar,1,0,1,6,"Asian,IndianSubContinent",0.002155529,0.0019803245,0.26334143,0.084148474,0.07955563,0.11837942,0.0053322264,0.10611743,0.09511157,0.0019701817,0.2103436,0.0215081,0.010056091,Non-African
1144,609,jantschek,1,0,1,9,"GreaterEuropean,EastEuropean",0.0012724039,0.00031612735,0.00030063203,0.0013800424,0.004496198,0.029116437,0.4316536,0.17235938,0.028658627,0.28817853,0.024495453,0.013184844,0.0045878263,Non-African
1145,608,janenschia,1,0,1,10,"GreaterEuropean,WestEuropean,French",0.0066583348,0.008784146,0.00064950204,0.004656384,0.0061339163,0.07860011,0.1223233,0.09363306,0.42341626,0.024093794,0.07745393,0.15200847,0.0015888348,Non-African
1146,606,jameson,1,0,1,7,"GreaterEuropean,British",0.0017273959,0.0014158717,0.016646324,0.08266316,0.013099318,0.6809737,0.0029219906,0.03677741,0.112529464,0.0036644205,0.018715778,0.02202569,0.0068394477,Non-African
1147,605,jahrzehnte kronjuwel hauses,1,0,3,27,"GreaterEuropean,British",0.0059541897,0.020405177,0.011804503,0.020049034,0.020998653,0.23280044,0.048795488,0.035873793,0.011882749,0.14828657,0.07581777,0.2067116,0.16062017,Non-African
1148,602,jahrhundertwende,1,0,1,16,"GreaterEuropean,WestEuropean,French",0.0041198386,0.00046893756,0.03085887,0.094282374,0.0036164776,0.06355592,0.033018835,0.003615862,0.4750469,0.07044309,0.0028927322,0.008032859,0.21004729,Non-African
1149,599,jacob-und-wilhelm-grimm-zentrum,1,0,1,31,"GreaterEuropean,WestEuropean,Hispanic",0.00068320165,0.0018093421,0.0025874472,0.005823767,0.0041886712,0.19359823,0.031951737,0.11256541,0.07117098,0.133548,0.2448424,0.09892154,0.09830923,Non-African
1150,598,jaafar,1,0,1,6,"GreaterAfrican,Muslim",0.0007684612,0.0002378696,0.034378253,0.09459161,0.7131068,0.025721628,0.008002955,0.09808883,0.011543734,0.003045384,0.0077082175,0.001172034,0.0016341251,African
1151,596,ishaq,1,0,1,5,"GreaterAfrican,Muslim",0.00090649514,0.0068146177,0.0113108065,0.025686443,0.92741,0.00469594,0.00093212316,0.012942353,0.007226376,7.155446e-05,0.0013872035,0.00032592227,0.00029024502,African
1152,595,inwieweit,1,0,1,9,"GreaterEuropean,Jewish",0.0043377057,0.00023727819,0.0017048663,0.074067295,0.015676538,0.22846302,0.08966001,0.26335686,0.10077777,0.16538203,0.03223842,0.0044345385,0.019663665,Non-African
1153,594,inventaren objektdokumentationen,1,0,2,32,"GreaterEuropean,EastEuropean",0.0023182256,0.002386489,0.030750973,0.045844577,0.026408112,0.19209605,0.21715942,0.14540944,0.0007441914,0.040971506,0.030500902,0.07824813,0.18716195,Non-African
1154,593,institutionen stiftung preußischer,1,0,3,34,"GreaterEuropean,WestEuropean,Germanic",0.0023686332,0.0023957815,0.0046055913,0.00315717,0.003334269,0.08312816,0.045259506,0.16612874,0.16236311,0.2731962,0.08617687,0.097055994,0.07082995,Non-African
1155,592,inhaltsverzeichnis einleitung,1,0,2,29,"GreaterEuropean,WestEuropean,Germanic",0.0073198252,0.019734573,0.0030066613,0.0066569448,0.0077519305,0.080517985,0.04559153,0.085300334,0.0666388,0.43122154,0.18133816,0.0125707295,0.0523509,Non-African
1156,591,inhalt,1,0,1,6,"GreaterEuropean,British",0.010033096,0.0014481372,0.015750252,0.00846292,0.042583093,0.595564,0.013749701,0.024954557,0.18897209,0.040227693,0.021843012,0.024903288,0.011508197,Non-African
1157,615,jones vinyl records,1,0,3,19,"GreaterEuropean,British",0.008508401,0.019844918,0.0071554435,0.006558872,0.05304484,0.5358577,0.04624423,0.045551483,0.07693261,0.008945285,0.053014003,0.13213947,0.006202692,Non-African
1158,617,jr,1,0,1,2,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,Non-African
1159,640,katastrophenberichterstattung,1,0,1,29,"GreaterEuropean,WestEuropean,Germanic",0.0034566394,0.0020097885,0.0013953013,0.0020715126,0.0012169135,0.3144006,0.041417163,0.012354634,0.05217775,0.44748604,0.09182231,0.005870624,0.024320781,Non-African
1160,618,jungst»raubtierkapitalismus,1,0,1,27,"GreaterEuropean,WestEuropean,Germanic",0.0012047901,0.00075765717,0.0025729875,0.0020279158,0.002884558,0.06252726,0.038587194,0.24644114,0.04958208,0.3023536,0.01918285,0.24393836,0.027939664,Non-African
1161,638,kartierung,1,0,1,10,"GreaterEuropean,British",0.09235121,0.04806607,0.01890006,0.10608058,0.079828955,0.22713675,0.009488479,0.0022979223,0.20563893,0.049171202,0.04779349,0.0031267423,0.11011961,Non-African
1162,637,karolina,1,0,1,8,"GreaterEuropean,EastEuropean",0.0050272187,0.00023139962,0.0005901917,0.044288576,0.002425761,0.0070301956,0.9042507,0.015792724,0.0065345806,0.00042955505,0.0056382185,0.006477437,0.0012834202,Non-African
1163,635,karibikinsel ignoranz,1,0,2,21,"GreaterEuropean,WestEuropean,Italian",0.011730026,0.010257345,0.03187575,0.065663345,0.019269153,0.22060409,0.014777928,0.08642303,0.02829981,0.06491084,0.08077283,0.3598329,0.0055828905,Non-African
1164,634,kappert-gonther,1,0,1,15,"GreaterEuropean,British",0.0015530522,0.00079716725,0.009179367,0.0019399034,0.0017640144,0.46411678,0.003277109,0.0551108,0.09918912,0.21897514,0.056429084,0.047663607,0.04000493,Non-African
1165,633,kapilima,1,0,1,8,"GreaterAfrican,Africans",0.0050323335,0.011028006,0.0041724104,0.3735635,0.029655727,0.020824146,0.12604558,0.20526719,0.04573894,0.08110803,0.022573726,0.07390335,0.0010870964,African
1166,632,kameruns,1,0,1,8,"Asian,GreaterEastAsian,Japanese",0.04624176,0.23174745,0.08558657,0.1961276,0.027287344,0.08691043,0.008489147,0.08341382,0.032191455,0.03926005,0.033212166,0.07341476,0.05611753,Non-African
1167,631,kamen massen,1,0,2,12,"GreaterAfrican,Muslim",0.000995018,0.021411909,0.0022051537,0.18294205,0.29437277,0.034240842,0.011906872,0.16048363,0.036582842,0.07553251,0.056197025,0.045765523,0.07736388,African
1168,630,kalten krieges,1,0,2,14,"GreaterEuropean,WestEuropean,Germanic",0.0070489952,0.0030701163,0.025782969,0.031230731,0.00030750816,0.03545947,0.03027666,0.09848386,0.13075042,0.58502436,0.026404027,0.015178516,0.010982364,Non-African
1169,629,kalte krieg,1,0,2,11,"GreaterEuropean,WestEuropean,Germanic",0.010884696,0.00033517502,0.15432517,0.0034371659,0.0040322817,0.051786046,0.10030554,0.040405698,0.2758825,0.27801222,0.010040295,0.005856321,0.06469678,Non-African
1170,628,kalte,1,0,1,5,"GreaterEuropean,WestEuropean,Germanic",0.0068012835,0.0018373727,0.18083012,0.0760786,0.016542764,0.027748756,0.09769701,0.07733895,0.10350264,0.20287031,0.0052788053,0.013061519,0.19041179,Non-African
1171,626,kaiserwald,1,0,1,10,"Asian,IndianSubContinent",0.011902282,0.0029143135,0.43516484,0.0070966384,0.0037630363,0.27908158,0.028503874,0.06373937,0.045594186,0.05853251,0.016943488,0.0073048333,0.03945903,Non-African
1172,625,kaisers arbeitsplatz,1,0,2,20,"GreaterEuropean,Jewish",0.00055540324,0.0073118913,0.0037137396,0.0020846133,0.21648371,0.058266416,0.0652552,0.46436474,0.02341261,0.037223082,0.09677839,0.01549664,0.009053518,Non-African
1173,621,kaffee togo,1,0,2,11,"GreaterEuropean,Jewish",0.0029010142,0.0014818711,0.0002456682,0.009996881,0.009434818,0.027954312,0.17912099,0.57105327,0.01657804,0.008877328,0.0869635,0.0831116,0.0022807354,Non-African
1174,620,justiz verbraucherschutz,1,0,2,24,"GreaterEuropean,WestEuropean,French",0.0018452259,0.0011151982,0.00010966262,0.00043861262,0.00044741642,0.017697431,0.15887181,0.23194605,0.23866443,0.1688338,0.09962494,0.066645175,0.013760184,Non-African
1175,619,jurazeit,1,0,1,8,"GreaterEuropean,WestEuropean,Hispanic",0.0019395981,0.053822074,0.009553404,0.033289105,0.034531735,0.032777157,0.026264226,0.20025928,0.12162755,0.0148497,0.44070452,0.028747713,0.0016339301,Non-African
1176,699,konne replik originalknochen,1,0,3,28,"GreaterEuropean,WestEuropean,Nordic",0.002937258,0.0014299717,0.0019896177,0.002167476,0.0022746031,0.34529373,0.0015404684,0.0015248827,0.04897929,0.030107053,0.06469952,0.034404654,0.46265143,Non-African
1177,700,konnte,1,0,1,6,"GreaterAfrican,Africans",0.013899696,0.018125206,0.026844451,0.49972025,0.002521222,0.095667906,0.03563499,0.032618046,0.13339207,0.053828686,0.01644676,0.025916357,0.04538449,African
1178,701,konsequenz,1,0,1,10,"GreaterEuropean,WestEuropean,French",0.003933923,0.003966694,0.0045299926,0.03315523,0.0016195523,0.02213094,0.029115759,0.19511713,0.23429672,0.20321493,0.048080724,0.19066893,0.030169452,Non-African
1179,765,laser-,1,0,1,6,"GreaterEuropean,Jewish",0.0018577233,0.0005675067,0.0017405365,0.0076515605,0.012538772,0.2994115,0.011448672,0.481784,0.071894586,0.063288406,0.013483189,0.020125179,0.01420842,Non-African
1180,763,"larissa forster,»you",1,0,2,20,"GreaterEuropean,WestEuropean,French",0.010855533,0.0036647245,0.00025564182,0.07112375,0.0042917724,0.14448631,0.058064,0.009608728,0.65053433,0.0013453268,0.025801832,0.018926086,0.0010419443,Non-African
1181,762,large,1,0,1,5,"GreaterEuropean,British",0.0070527364,0.00018639717,0.011885058,0.024906332,0.008982157,0.37004533,0.0092465645,0.04452572,0.17899303,0.10013812,0.026398001,0.015965328,0.20167522,Non-African
1182,761,lane worth,1,0,2,10,"GreaterEuropean,British",0.012012348,0.0053524124,0.011111656,0.0019232462,0.00091879076,0.7609155,0.01439278,0.08097997,0.06110881,0.01440651,0.022393852,0.009885075,0.0045989905,Non-African
1183,760,landsberg,1,0,1,9,"GreaterEuropean,Jewish",0.0040210686,0.0018139768,8.4269705e-05,0.0003236077,0.0012695661,0.034425225,0.0792671,0.7367062,0.033692997,0.035361446,0.00770494,0.003849324,0.061480228,Non-African
1184,759,landlebewesens,1,0,1,14,"GreaterEuropean,British",0.0050803535,0.00030351602,0.0069662337,0.009372221,0.0015684172,0.29920682,0.015836578,0.011238826,0.23455428,0.28341797,0.023169251,0.0180774,0.091208205,Non-African
1185,758,landkonflikte,1,0,1,13,"GreaterEuropean,WestEuropean,Italian",0.015786197,0.0014924798,0.0022481196,0.011573352,0.2455503,0.016634865,0.2049646,0.025418844,0.03555704,0.02795857,0.016047614,0.39316133,0.0036067292,Non-African
1186,757,lande,1,0,1,5,"GreaterEuropean,WestEuropean,Nordic",0.020569438,0.000953981,0.023299476,0.016578536,0.0039249943,0.05745874,0.050851125,0.014405516,0.049384024,0.08404413,0.17572717,0.10030438,0.40249842,Non-African
1187,754,lagern,1,0,1,6,"GreaterEuropean,British",0.007835887,0.0007457846,0.0015642119,0.002750638,0.0053873654,0.36630714,0.05745907,0.26478887,0.08179955,0.12362908,0.02385364,0.024695037,0.03918365,Non-African
1188,753,lacustrine,1,0,1,10,"GreaterEuropean,WestEuropean,French",0.0029648803,0.0030460167,0.0007434331,0.00086460775,0.009195403,0.1968618,0.021776883,0.02063491,0.40074873,0.014999316,0.037364185,0.28099227,0.009807494,Non-African
1189,752,lachmann,1,0,1,8,"GreaterEuropean,WestEuropean,Germanic",0.0043657133,0.002708317,0.009400542,0.0014033704,0.0018164045,0.1377555,0.023946509,0.06202328,0.12823619,0.4531263,0.040494956,0.010501331,0.1242216,Non-African
1190,751,labunski,1,0,1,8,"GreaterEuropean,EastEuropean",0.02768912,0.019717325,0.01673724,0.008750849,0.029167704,0.087633245,0.28393388,0.2008878,0.22453353,0.015023718,0.062014036,0.013952233,0.00995935,Non-African
1191,750,la langue maternelle,1,0,3,20,"GreaterEuropean,WestEuropean,French",6.0325754e-05,1.4752337e-05,0.00014549347,5.7133962e-05,3.0120867e-05,0.012118688,9.70407e-05,5.0490507e-05,0.9817608,7.3884046e-05,0.0032482534,0.002101667,0.00024128692,Non-African
1192,749,la,1,0,1,2,"Asian,GreaterEastAsian,EastAsian",0.9017066,0.0007968559,0.007899861,0.0015717105,0.0055380003,0.012954728,0.008926563,0.006257648,0.01616347,0.005533075,0.0031400006,0.026636245,0.0028752915,Non-African
1193,748,kwesi aikins,1,0,2,12,"GreaterEuropean,British",0.007962783,0.0006077078,0.0022925446,0.07196195,0.0072826245,0.8207437,0.012538093,0.03767402,0.0028356947,0.008494088,0.005388403,0.020131638,0.0020868003,Non-African
1194,747,kv-ortszirkel sprudel,1,0,2,21,"GreaterEuropean,WestEuropean,Nordic",0.0016879023,0.0016191318,0.00022452648,0.0012766802,0.00091278774,0.0102061,0.07763575,0.0040755584,0.0031926518,0.02753154,0.0045431075,0.16675118,0.7003431,Non-African
1195,764,laser,1,0,1,5,"GreaterEuropean,British",0.0061131623,0.00034017183,0.0017958084,0.006333631,0.026841527,0.38712466,0.026155759,0.24464205,0.10879557,0.07220847,0.019585518,0.03891445,0.06114923,Non-African
1196,766,laserscanner,1,0,1,12,"GreaterEuropean,WestEuropean,French",0.0028416251,0.0021939098,0.002528681,0.0014600868,0.00274905,0.1665461,0.012653755,0.1472279,0.35091797,0.13282448,0.050561585,0.10507035,0.022424638,Non-African
1197,745,kurzlich,1,0,1,8,"GreaterEuropean,Jewish",0.0039708745,0.00039172772,0.00026787826,0.00454454,0.004797098,0.033975396,0.10442762,0.7917342,0.008012144,0.032947052,0.0102070635,0.002156724,0.0025676112,Non-African
1198,767,lastentrager,1,0,1,12,"GreaterEuropean,British",0.01079864,0.0032728063,0.0067950203,0.0018858953,0.0022444555,0.34764865,0.027982714,0.22498117,0.11425568,0.05145783,0.033110213,0.07234809,0.10321886,Non-African
1199,789,lilanga,1,0,1,7,"GreaterAfrican,Africans",0.0015621682,0.0019470461,0.0857938,0.31019822,0.0346776,0.015126565,0.0037008997,0.008859826,0.25592825,0.002485055,0.23001368,0.049473047,0.00023382262,African
1200,787,li,1,0,1,2,"Asian,GreaterEastAsian,EastAsian",0.9548798,0.0005610909,0.00054387405,0.00020113999,0.0026640457,0.019957615,0.0013682372,0.0063463706,0.0014352574,0.0016812311,0.0010487752,0.0030851774,0.0062273284,Non-African
1201,783,leser,1,0,1,5,"GreaterEuropean,British",0.0076018786,0.0025190676,0.0042286036,0.0061237696,0.0041379244,0.36699072,0.033039536,0.32778788,0.04903283,0.092926934,0.037580743,0.042403053,0.025627075,Non-African
1202,782,les,1,0,1,3,"GreaterEuropean,British",0.024345925,0.0069721895,0.06566629,0.0074188923,0.05616062,0.39449683,0.04291068,0.077515386,0.06978402,0.03009247,0.19492483,0.008545344,0.021166539,Non-African
1203,778,leitfaden,1,0,1,9,"GreaterEuropean,Jewish",0.0053880434,0.0009886834,0.002415427,0.006387552,0.03470502,0.04789464,0.026962835,0.5498525,0.021786908,0.111667775,0.03655322,0.004811011,0.15058643,Non-African
1204,777,leistungen,1,0,1,10,"GreaterEuropean,WestEuropean,Nordic",0.0015590905,0.00054961897,0.000101961894,0.00063051784,0.004350129,0.019494528,0.010756954,0.106306255,0.029044455,0.11024064,0.026821611,0.009332296,0.68081194,Non-African
1205,776,leistung,1,0,1,8,"GreaterEuropean,WestEuropean,Germanic",0.042094395,0.0020194785,0.0026134977,0.0070226197,0.043867726,0.14550923,0.03376608,0.15740539,0.037459396,0.23557253,0.10937374,0.0031612047,0.18013471,Non-African
1206,775,leichen,1,0,1,7,"GreaterEuropean,WestEuropean,Nordic",0.009207665,0.0009686613,0.0027492857,0.0023183906,0.006796758,0.18123856,0.0094428705,0.3185734,0.03109084,0.045887697,0.029258432,0.013253311,0.34921414,Non-African
1207,774,lehrerhandreichungen,1,0,1,20,"GreaterEuropean,WestEuropean,Germanic",0.00317384,0.004363905,0.0027195283,0.00085788284,0.0075098216,0.050198883,0.017559495,0.03361448,0.1921318,0.32032785,0.07356926,0.023231287,0.27074197,Non-African
